State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Alabama,Baldwin,2016,279,233,46,0,0,87,40,0.8351254480286738,0.0
Alabama,Clay,2016,116,83,33,0,0,61,41,0.7155172413793104,0.0
Alabama,Colbert,2016,282,241,40,1,0,115,41,0.8546099290780141,0.0035460992907801418
Alabama,Dekalb,2016,348,282,65,1,0,119,41,0.8103448275862069,0.0028735632183908046
Alabama,Elmore,2016,117,107,10,0,0,77,40,0.9145299145299145,0.0
Alabama,Etowah,2016,352,77,269,3,3,190,58,0.21875,0.017045454545454544
Alabama,Houston,2016,280,242,38,0,0,97,37,0.8642857142857143,0.0
Alabama,Jefferson,2016,366,105,252,8,1,151,56,0.28688524590163933,0.02459016393442623
Alabama,Lawrence,2016,118,104,13,1,0,105,33,0.8813559322033898,0.00847457627118644
Alabama,Madison,2016,333,258,74,1,0,122,42,0.7747747747747747,0.003003003003003003
Alabama,Mobile,2016,358,179,177,2,0,139,51,0.5,0.00558659217877095
Alabama,Montgomery,2016,363,193,168,1,1,176,48,0.5316804407713499,0.005509641873278237
Alabama,Morgan,2016,365,240,123,2,0,107,46,0.6575342465753424,0.005479452054794521
Alabama,Russell,2016,257,165,92,0,0,100,45,0.642023346303502,0.0
Alabama,Shelby,2016,244,205,35,4,0,133,41,0.8401639344262295,0.01639344262295082
Alabama,Sumter,2016,336,282,54,0,0,74,37,0.8392857142857143,0.0
Alabama,Talladega,2016,117,69,48,0,0,82,46,0.5897435897435898,0.0
Alabama,Tuscaloosa,2016,365,107,258,0,0,100,54,0.29315068493150687,0.0
Alaska,Aleutians East,2016,119,117,2,0,0,59,11,0.9831932773109243,0.0
Alaska,Anchorage,2016,361,252,109,0,0,91,40,0.6980609418282548,0.0
Alaska,Denali,2016,358,357,1,0,0,54,33,0.9972067039106145,0.0
Alaska,Fairbanks North Star,2016,366,197,113,33,23,190,46,0.5382513661202186,0.15300546448087432
Alaska,Juneau,2016,305,224,81,0,0,90,27,0.7344262295081967,0.0
Alaska,Kenai Peninsula,2016,122,122,0,0,0,34,9,1.0,0.0
Alaska,Matanuska-Susitna,2016,366,282,80,4,0,128,34,0.7704918032786885,0.01092896174863388
Arizona,Apache,2016,366,362,4,0,0,56,14,0.9890710382513661,0.0
Arizona,Cochise,2016,366,278,86,2,0,141,44,0.7595628415300546,0.00546448087431694
Arizona,Coconino,2016,366,298,68,0,0,97,44,0.8142076502732241,0.0
Arizona,Gila,2016,366,256,108,2,0,115,44,0.6994535519125683,0.00546448087431694
Arizona,La Paz,2016,365,290,74,1,0,101,42,0.7945205479452054,0.0027397260273972603
Arizona,Maricopa,2016,366,47,282,36,0,227,67,0.1284153005464481,0.09836065573770492
Arizona,Mohave,2016,357,334,23,0,0,83,19,0.9355742296918768,0.0
Arizona,Navajo,2016,366,299,67,0,0,90,43,0.8169398907103825,0.0
Arizona,Pima,2016,366,191,171,4,0,119,50,0.5218579234972678,0.01092896174863388
