State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Alabama,Baldwin,2022,281,237,44,0,0,97,39,0.8434163701067615,0.0
Alabama,Clay,2022,115,91,24,0,0,68,34,0.7913043478260869,0.0
Alabama,Dekalb,2022,364,323,41,0,0,97,38,0.8873626373626373,0.0
Alabama,Elmore,2022,240,232,8,0,0,74,33,0.9666666666666667,0.0
Alabama,Etowah,2022,359,224,135,0,0,93,46,0.6239554317548747,0.0
Alabama,Jefferson,2022,365,128,235,2,0,105,54,0.3506849315068493,0.005479452054794521
Alabama,Lawrence,2022,102,92,10,0,0,58,29,0.9019607843137255,0.0
Alabama,Madison,2022,365,201,164,0,0,97,48,0.5506849315068493,0.0
Alabama,Mobile,2022,363,235,128,0,0,93,44,0.6473829201101928,0.0
Alabama,Montgomery,2022,363,269,94,0,0,96,41,0.7410468319559229,0.0
Alabama,Morgan,2022,365,208,156,1,0,111,47,0.5698630136986301,0.0027397260273972603
Alabama,Russell,2022,364,208,156,0,0,97,46,0.5714285714285714,0.0
Alabama,Shelby,2022,245,225,19,1,0,105,37,0.9183673469387755,0.004081632653061225
Alabama,Sumter,2022,355,266,89,0,0,81,38,0.7492957746478873,0.0
Alabama,Tuscaloosa,2022,280,240,40,0,0,87,37,0.8571428571428571,0.0
Alaska,Aleutians East,2022,121,119,2,0,0,74,12,0.9834710743801653,0.0
Alaska,Anchorage,2022,365,302,62,1,0,125,24,0.8273972602739726,0.0027397260273972603
Alaska,Denali,2022,338,328,10,0,0,82,34,0.9704142011834319,0.0
Alaska,Fairbanks North Star,2022,365,213,105,18,27,310,43,0.5835616438356165,0.1232876712328767
Alaska,Juneau,2022,342,291,51,0,0,95,21,0.8508771929824561,0.0
Alaska,Kenai Peninsula,2022,120,119,1,0,0,73,9,0.9916666666666667,0.0
Alaska,Matanuska-Susitna,2022,341,301,40,0,0,89,12,0.8826979472140762,0.0
Alaska,North Slope,2022,100,95,4,0,1,170,7,0.95,0.01
Arizona,Apache,2022,363,359,4,0,0,57,11,0.9889807162534435,0.0
Arizona,Cochise,2022,365,291,73,1,0,101,44,0.7972602739726027,0.0027397260273972603
Arizona,Coconino,2022,365,279,85,1,0,101,44,0.7643835616438356,0.0027397260273972603
Arizona,Gila,2022,365,245,102,16,2,177,45,0.6712328767123288,0.049315068493150684
Arizona,La Paz,2022,359,275,83,1,0,130,44,0.766016713091922,0.002785515320334262
Arizona,Maricopa,2022,365,27,242,73,17,264,75,0.07397260273972603,0.2465753424657534
Arizona,Mohave,2022,357,340,16,1,0,115,17,0.9523809523809523,0.0028011204481792717
Arizona,Navajo,2022,364,307,57,0,0,93,44,0.8434065934065934,0.0
Arizona,Pima,2022,365,147,205,13,0,142,53,0.40273972602739727,0.03561643835616438
Arizona,Pinal,2022,365,91,238,28,3,689,61,0.2493150684931507,0.08493150684931507
Arizona,Santa Cruz,2022,357,220,136,1,0,138,43,0.6162464985994398,0.0028011204481792717
Arizona,Yavapai,2022,365,341,24,0,0,87,40,0.9342465753424658,0.0
Arizona,Yuma,2022,365,228,128,9,0,142,46,0.6246575342465753,0.024657534246575342
Arkansas,Arkansas,2022,115,78,37,0,0,89,41,0.6782608695652174,0.0
Arkansas,Ashley,2022,117,83,34,0,0,99,39,0.7094017094017094,0.0
Arkansas,Clark,2022,363,350,13,0,0,90,35,0.9641873278236914,0.0
Arkansas,Crittenden,2022,365,215,146,3,1,156,46,0.589041095890411,0.010958904109589041
Arkansas,Garland,2022,112,72,40,0,0,90,44,0.6428571428571429,0.0
Arkansas,Jackson,2022,115,78,37,0,0,82,41,0.6782608695652174,0.0
Arkansas,Newton,2022,365,337,27,1,0,105,37,0.9232876712328767,0.0027397260273972603
Arkansas,Polk,2022,350,308,40,2,0,105,34,0.88,0.005714285714285714
Arkansas,Pulaski,2022,365,153,211,1,0,115,52,0.4191780821917808,0.0027397260273972603
Arkansas,Union,2022,115,65,50,0,0,100,47,0.5652173913043478,0.0
Arkansas,Washington,2022,365,214,148,3,0,119,47,0.5863013698630137,0.00821917808219178
California,Alameda,2022,365,185,175,5,0,122,49,0.5068493150684932,0.0136986301369863
California,Amador,2022,364,333,30,1,0,112,36,0.9148351648351648,0.0027472527472527475
California,Butte,2022,365,191,171,3,0,119,50,0.5232876712328767,0.00821917808219178
California,Calaveras,2022,364,286,77,1,0,115,41,0.7857142857142857,0.0027472527472527475
California,Colusa,2022,363,240,122,1,0,105,44,0.6611570247933884,0.0027548209366391185
California,Contra Costa,2022,365,175,188,2,0,129,51,0.4794520547945205,0.005479452054794521
California,Del Norte,2022,344,299,45,0,0,74,29,0.8691860465116279,0.0
California,El Dorado,2022,365,258,93,12,2,186,43,0.7068493150684931,0.038356164383561646
California,Fresno,2022,365,78,217,67,3,159,71,0.2136986301369863,0.1917808219178082
California,Glenn,2022,360,264,95,1,0,104,42,0.7333333333333333,0.002777777777777778
California,Humboldt,2022,365,340,25,0,0,74,24,0.9315068493150684,0.0
California,Imperial,2022,365,86,232,34,5,791,61,0.2356164383561644,0.10684931506849316
California,Inyo,2022,365,117,217,18,4,1551,58,0.32054794520547947,0.06027397260273973
California,Kern,2022,365,47,196,109,12,289,80,0.12876712328767123,0.3315068493150685
California,Kings,2022,365,71,244,48,2,187,69,0.19452054794520549,0.136986301369863
California,Lake,2022,363,359,4,0,0,76,32,0.9889807162534435,0.0
California,Los Angeles,2022,365,17,254,65,28,209,74,0.04657534246575343,0.2547945205479452
California,Madera,2022,365,147,205,13,0,136,54,0.40273972602739727,0.03561643835616438
California,Marin,2022,365,275,90,0,0,91,37,0.7534246575342466,0.0
California,Mariposa,2022,365,211,125,8,21,198,48,0.5780821917808219,0.07945205479452055
California,Mendocino,2022,365,129,234,2,0,103,54,0.35342465753424657,0.005479452054794521
California,Merced,2022,365,140,212,13,0,143,56,0.3835616438356164,0.03561643835616438
California,Mono,2022,365,276,61,5,7,8368,27,0.7561643835616438,0.03287671232876712
California,Monterey,2022,365,299,66,0,0,80,39,0.8191780821917808,0.0
California,Nevada,2022,365,185,161,11,3,293,50,0.5068493150684932,0.038356164383561646
California,Orange,2022,365,143,215,5,2,156,53,0.3917808219178082,0.019178082191780823
California,Placer,2022,365,156,185,15,4,442,54,0.4273972602739726,0.052054794520547946
California,Plumas,2022,359,148,182,25,4,175,55,0.41225626740947074,0.0807799442896936
California,Riverside,2022,365,41,198,86,31,1683,77,0.11232876712328767,0.32054794520547947
California,Sacramento,2022,365,162,184,17,2,164,53,0.4438356164383562,0.052054794520547946
California,San Benito,2022,365,297,68,0,0,97,42,0.8136986301369863,0.0
California,San Bernardino,2022,365,23,212,67,56,225,77,0.06301369863013699,0.336986301369863
California,San Diego,2022,365,42,297,25,1,156,63,0.11506849315068493,0.07123287671232877
California,San Francisco,2022,364,260,104,0,0,88,36,0.7142857142857143,0.0
California,San Joaquin,2022,365,192,164,8,0,208,48,0.5260273972602739,0.021917808219178082
California,San Luis Obispo,2022,365,117,245,3,0,115,55,0.32054794520547947,0.00821917808219178
California,San Mateo,2022,365,267,98,0,0,85,36,0.7315068493150685,0.0
California,Santa Barbara,2022,365,198,167,0,0,93,48,0.5424657534246575,0.0
California,Santa Clara,2022,365,188,172,5,0,119,49,0.5150684931506849,0.0136986301369863
California,Santa Cruz,2022,365,287,78,0,0,93,35,0.7863013698630137,0.0
California,Shasta,2022,365,253,106,6,0,119,45,0.6931506849315069,0.01643835616438356
California,Siskiyou,2022,362,269,86,2,4,454,41,0.7430939226519337,0.016574585635359115
California,Solano,2022,365,235,130,0,0,93,43,0.6438356164383562,0.0
California,Sonoma,2022,365,286,79,0,0,82,36,0.7835616438356164,0.0
California,Stanislaus,2022,365,108,234,22,1,166,57,0.2958904109589041,0.06301369863013699
