State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Georgia,Henry,2025,181,134,47,0,0,74,41,0.7403314917127072,0.0
Georgia,Houston,2025,151,85,66,0,0,93,46,0.5629139072847682,0.0
Georgia,Lowndes,2025,151,68,83,0,0,88,52,0.4503311258278146,0.0
Georgia,Murray,2025,90,76,13,1,0,112,43,0.8444444444444444,0.011111111111111112
Georgia,Muscogee,2025,151,75,71,3,2,166,51,0.4966887417218543,0.033112582781456956
Georgia,Pike,2025,116,101,15,0,0,90,40,0.8706896551724138,0.0
Georgia,Richmond,2025,151,63,87,1,0,130,53,0.41721854304635764,0.006622516556291391
Georgia,Rockdale,2025,120,110,10,0,0,67,38,0.9166666666666666,0.0
Georgia,Walker,2025,151,76,72,1,2,181,50,0.5033112582781457,0.019867549668874173
Georgia,Washington,2025,151,83,68,0,0,82,49,0.5496688741721855,0.0
Hawaii,Hawaii,2025,120,93,27,0,0,78,33,0.775,0.0
Hawaii,Honolulu,2025,91,84,7,0,0,58,36,0.9230769230769231,0.0
Hawaii,Maui,2025,89,84,5,0,0,69,23,0.9438202247191011,0.0
Idaho,Ada,2025,91,76,15,0,0,62,37,0.8351648351648352,0.0
Idaho,Bannock,2025,179,166,12,1,0,111,18,0.9273743016759777,0.00558659217877095
Idaho,Benewah,2025,90,48,42,0,0,92,45,0.5333333333333333,0.0
Idaho,Blaine,2025,85,84,1,0,0,56,24,0.9882352941176471,0.0
Idaho,Boise,2025,90,50,40,0,0,82,48,0.5555555555555556,0.0
Idaho,Bonner,2025,90,53,37,0,0,74,47,0.5888888888888889,0.0
Idaho,Bonneville,2025,88,80,8,0,0,68,17,0.9090909090909091,0.0
Idaho,Butte,2025,119,112,7,0,0,74,42,0.9411764705882353,0.0
Idaho,Canyon,2025,90,73,17,0,0,65,32,0.8111111111111111,0.0
Idaho,Franklin,2025,81,78,3,0,0,82,14,0.9629629629629629,0.0
Idaho,Idaho,2025,120,84,36,0,0,81,42,0.7,0.0
Idaho,Kootenai,2025,90,69,21,0,0,71,32,0.7666666666666667,0.0
Idaho,Latah,2025,90,90,0,0,0,47,21,1.0,0.0
Idaho,Lemhi,2025,90,34,56,0,0,85,54,0.37777777777777777,0.0
Idaho,Nez Perce,2025,90,70,20,0,0,89,27,0.7777777777777778,0.0
Idaho,Shoshone,2025,90,22,67,1,0,111,58,0.24444444444444444,0.011111111111111112
Idaho,Twin Falls,2025,90,86,3,1,0,105,24,0.9555555555555556,0.011111111111111112
Idaho,Valley,2025,90,54,36,0,0,94,44,0.6,0.0
Illinois,Adams,2025,121,113,8,0,0,71,40,0.9338842975206612,0.0
Illinois,Champaign,2025,181,130,50,1,0,137,42,0.7182320441988951,0.0055248618784530384
Illinois,Clark,2025,118,116,2,0,0,54,34,0.9830508474576272,0.0
Illinois,Cook,2025,182,89,86,6,1,154,51,0.489010989010989,0.038461538461538464
Illinois,Dupage,2025,181,125,54,2,0,139,42,0.6906077348066298,0.011049723756906077
Illinois,Effingham,2025,119,116,3,0,0,64,35,0.9747899159663865,0.0
Illinois,Hamilton,2025,177,135,42,0,0,98,41,0.7627118644067796,0.0
Illinois,Jersey,2025,174,141,32,1,0,119,41,0.8103448275862069,0.005747126436781609
Illinois,Jo Daviess,2025,119,117,2,0,0,54,33,0.9831932773109243,0.0
Illinois,Kane,2025,181,124,53,4,0,136,42,0.6850828729281768,0.022099447513812154
Illinois,Lake,2025,107,97,8,2,0,108,38,0.9065420560747663,0.018691588785046728
Illinois,Macon,2025,181,126,54,1,0,141,44,0.6961325966850829,0.0055248618784530384
Illinois,Macoupin,2025,180,170,10,0,0,87,36,0.9444444444444444,0.0
Illinois,Madison,2025,181,110,70,0,0,260,45,0.6077348066298343,0.0
Illinois,Mchenry,2025,181,131,46,4,0,133,41,0.7237569060773481,0.022099447513812154
Illinois,Mclean,2025,181,126,53,2,0,126,44,0.6961325966850829,0.011049723756906077
Illinois,Peoria,2025,178,117,59,2,0,122,44,0.6573033707865169,0.011235955056179775
Illinois,Randolph,2025,181,130,50,0,1,161,41,0.7182320441988951,0.0055248618784530384
Illinois,Rock Island,2025,181,136,45,0,0,92,39,0.7513812154696132,0.0
Illinois,Saint Clair,2025,181,124,56,0,1,161,43,0.6850828729281768,0.0055248618784530384
Illinois,Sangamon,2025,181,142,38,1,0,103,41,0.7845303867403315,0.0055248618784530384
Illinois,Will,2025,181,117,61,3,0,133,44,0.6464088397790055,0.016574585635359115
Illinois,Winnebago,2025,171,128,42,1,0,108,39,0.7485380116959064,0.005847953216374269
Indiana,Allen,2025,151,110,41,0,0,77,41,0.7284768211920529,0.0
Indiana,Bartholomew,2025,151,119,32,0,0,74,42,0.7880794701986755,0.0
Indiana,Boone,2025,117,113,4,0,0,87,33,0.9658119658119658,0.0
Indiana,Brown,2025,151,144,7,0,0,71,36,0.9536423841059603,0.0
Indiana,Carroll,2025,116,113,3,0,0,67,34,0.9741379310344828,0.0
Indiana,Clark,2025,156,112,44,0,0,77,42,0.717948717948718,0.0
Indiana,Delaware,2025,151,120,31,0,0,71,40,0.7947019867549668,0.0
Indiana,Dubois,2025,151,124,27,0,0,88,33,0.8211920529801324,0.0
Indiana,Elkhart,2025,150,115,35,0,0,86,40,0.7666666666666667,0.0
Indiana,Floyd,2025,146,94,52,0,0,77,46,0.6438356164383562,0.0
Indiana,Greene,2025,151,123,28,0,0,86,41,0.8145695364238411,0.0
Indiana,Hamilton,2025,151,101,50,0,0,73,44,0.6688741721854304,0.0
Indiana,Hendricks,2025,119,115,4,0,0,71,34,0.9663865546218487,0.0
Indiana,Henry,2025,129,99,30,0,0,68,34,0.7674418604651163,0.0
Indiana,Howard,2025,151,112,39,0,0,80,42,0.7417218543046358,0.0
Indiana,Knox,2025,119,114,5,0,0,67,36,0.957983193277311,0.0
Indiana,Laporte,2025,151,127,23,1,0,118,37,0.8410596026490066,0.006622516556291391
Indiana,Lake,2025,158,81,74,2,0,219,49,0.5126582278481012,0.012658227848101266
Indiana,Madison,2025,151,127,24,0,0,69,38,0.8410596026490066,0.0
Indiana,Marion,2025,162,86,76,0,0,86,50,0.5308641975308642,0.0
Indiana,Monroe,2025,151,120,31,0,0,83,32,0.7947019867549668,0.0
Indiana,Perry,2025,138,129,9,0,0,71,38,0.9347826086956522,0.0
Indiana,Porter,2025,181,151,29,1,0,127,38,0.8342541436464088,0.0055248618784530384
Indiana,Posey,2025,139,133,6,0,0,64,38,0.9568345323741008,0.0
Indiana,Shelby,2025,120,115,5,0,0,74,34,0.9583333333333334,0.0
Indiana,Spencer,2025,151,117,34,0,0,88,35,0.7748344370860927,0.0
Indiana,St. Joseph,2025,151,121,30,0,0,90,40,0.8013245033112583,0.0
Indiana,Tippecanoe,2025,144,125,19,0,0,71,32,0.8680555555555556,0.0
Indiana,Vanderburgh,2025,152,107,45,0,0,89,44,0.7039473684210527,0.0
Indiana,Vigo,2025,120,76,44,0,0,80,44,0.6333333333333333,0.0
Indiana,Wabash,2025,119,116,3,0,0,64,34,0.9747899159663865,0.0
Indiana,Warrick,2025,151,141,10,0,0,77,38,0.9337748344370861,0.0
Indiana,Whitley,2025,131,105,26,0,0,78,33,0.8015267175572519,0.0
Iowa,Black Hawk,2025,181,99,82,0,0,95,49,0.5469613259668509,0.0
Iowa,Bremer,2025,119,97,21,1,0,115,40,0.8151260504201681,0.008403361344537815
Iowa,Clinton,2025,181,111,69,1,0,101,44,0.6132596685082873,0.0055248618784530384
Iowa,Harrison,2025,115,87,26,2,0,119,43,0.7565217391304347,0.017391304347826087
Iowa,Johnson,2025,181,137,43,1,0,112,33,0.7569060773480663,0.0055248618784530384
Iowa,Linn,2025,181,117,62,2,0,123,42,0.6464088397790055,0.011049723756906077
Iowa,Montgomery,2025,181,121,60,0,0,93,44,0.6685082872928176,0.0
Iowa,Muscatine,2025,181,126,55,0,0,82,42,0.6961325966850829,0.0
Iowa,Palo Alto,2025,181,130,48,3,0,125,42,0.7182320441988951,0.016574585635359115
Iowa,Polk,2025,181,116,65,0,0,97,44,0.6408839779005525,0.0
Iowa,Pottawattamie,2025,61,48,13,0,0,77,32,0.7868852459016393,0.0
Iowa,Scott,2025,182,116,66,0,0,97,44,0.6373626373626373,0.0
Iowa,Van Buren,2025,180,127,53,0,0,85,43,0.7055555555555556,0.0
Iowa,Woodbury,2025,142,107,32,3,0,122,42,0.7535211267605634,0.02112676056338028
Kansas,Douglas,2025,40,36,4,0,0,71,41,0.9,0.0
Kansas,Ford,2025,89,82,6,1,0,115,23,0.9213483146067416,0.011235955056179775
Kansas,Johnson,2025,90,68,21,0,1,188,41,0.7555555555555555,0.011111111111111112
Kansas,Leavenworth,2025,89,88,1,0,0,80,34,0.9887640449438202,0.0
Kansas,Neosho,2025,90,72,17,0,0,315,41,0.8,0.0
Kansas,Sedgwick,2025,90,49,40,0,1,192,48,0.5444444444444444,0.011111111111111112
Kansas,Shawnee,2025,90,61,28,0,0,238,43,0.6777777777777778,0.0
Kansas,Sherman,2025,90,85,5,0,0,58,21,0.9444444444444444,0.0
Kansas,Sumner,2025,90,66,22,1,0,370,37,0.7333333333333333,0.011111111111111112
Kansas,Trego,2025,89,81,8,0,0,68,35,0.9101123595505618,0.0
Kansas,Wyandotte,2025,90,60,29,0,0,240,43,0.6666666666666666,0.0
Kentucky,Bell,2025,90,53,37,0,0,92,44,0.5888888888888889,0.0
Kentucky,Boone,2025,31,28,3,0,0,71,39,0.9032258064516129,0.0
Kentucky,Boyd,2025,90,75,15,0,0,64,38,0.8333333333333334,0.0
Kentucky,Bullitt,2025,31,27,4,0,0,67,42,0.8709677419354839,0.0
Kentucky,Campbell,2025,90,76,14,0,0,64,36,0.8444444444444444,0.0
Kentucky,Carter,2025,90,83,7,0,0,58,32,0.9222222222222223,0.0
Kentucky,Christian,2025,90,70,20,0,0,71,39,0.7777777777777778,0.0
Kentucky,Daviess,2025,90,67,23,0,0,82,37,0.7444444444444445,0.0
Kentucky,Edmonson,2025,113,106,7,0,0,77,37,0.9380530973451328,0.0
Kentucky,Fayette,2025,90,65,25,0,0,76,37,0.7222222222222222,0.0
Kentucky,Greenup,2025,31,28,3,0,0,54,39,0.9032258064516129,0.0
Kentucky,Hancock,2025,31,26,5,0,0,71,44,0.8387096774193549,0.0
Kentucky,Hardin,2025,31,22,9,0,0,61,44,0.7096774193548387,0.0
Kentucky,Jefferson,2025,91,55,36,0,0,82,46,0.6043956043956044,0.0
Kentucky,Jessamine,2025,88,68,20,0,0,71,40,0.7727272727272727,0.0
Kentucky,Livingston,2025,26,24,2,0,0,67,43,0.9230769230769231,0.0
Kentucky,Mccracken,2025,90,77,13,0,0,62,37,0.8555555555555555,0.0
Kentucky,Morgan,2025,115,108,7,0,0,77,37,0.9391304347826087,0.0
Kentucky,Oldham,2025,31,30,1,0,0,58,40,0.967741935483871,0.0
Kentucky,Perry,2025,90,78,11,0,1,172,37,0.8666666666666667,0.011111111111111112
Kentucky,Pike,2025,90,80,10,0,0,67,32,0.8888888888888888,0.0
Kentucky,Pulaski,2025,90,75,15,0,0,64,40,0.8333333333333334,0.0
Kentucky,Simpson,2025,31,27,4,0,0,74,44,0.8709677419354839,0.0
Kentucky,Warren,2025,90,73,17,0,0,63,37,0.8111111111111111,0.0
Kentucky,Washington,2025,117,108,9,0,0,84,37,0.9230769230769231,0.0
Louisiana,Ascension,2025,181,170,11,0,0,77,33,0.9392265193370166,0.0
Louisiana,Bossier,2025,181,162,19,0,0,90,37,0.8950276243093923,0.0
Louisiana,Caddo,2025,172,150,22,0,0,80,36,0.872093023255814,0.0
Louisiana,Calcasieu,2025,181,122,59,0,0,93,46,0.6740331491712708,0.0
Louisiana,East Baton Rouge,2025,181,98,82,1,0,115,49,0.5414364640883977,0.0055248618784530384
Louisiana,Iberville,2025,181,147,33,1,0,105,38,0.8121546961325967,0.0055248618784530384
Louisiana,Jefferson,2025,181,109,72,0,0,84,48,0.6022099447513812,0.0
Louisiana,Lafayette,2025,178,128,50,0,0,74,46,0.7191011235955056,0.0
Louisiana,Lafourche,2025,181,117,64,0,0,74,46,0.6464088397790055,0.0
Louisiana,Livingston,2025,179,102,77,0,0,84,48,0.5698324022346368,0.0
Louisiana,Orleans,2025,182,133,49,0,0,71,43,0.7307692307692307,0.0
Louisiana,Ouachita,2025,181,133,48,0,0,71,43,0.7348066298342542,0.0
Louisiana,Pointe Coupee,2025,181,166,15,0,0,93,36,0.9171270718232044,0.0
Louisiana,Rapides,2025,30,27,3,0,0,66,27,0.9,0.0
Louisiana,St. Bernard,2025,181,125,56,0,0,87,46,0.6906077348066298,0.0
Louisiana,St. James,2025,179,165,14,0,0,84,33,0.9217877094972067,0.0
Louisiana,St. John The Baptist,2025,181,168,13,0,0,87,34,0.9281767955801105,0.0
Louisiana,St. Martin,2025,181,165,16,0,0,74,36,0.9116022099447514,0.0
Louisiana,St. Tammany,2025,179,153,25,1,0,105,38,0.8547486033519553,0.00558659217877095
Louisiana,Tangipahoa,2025,31,28,3,0,0,60,33,0.9032258064516129,0.0
Louisiana,Terrebonne,2025,30,27,3,0,0,58,34,0.9,0.0
Louisiana,West Baton Rouge,2025,181,100,80,1,0,112,49,0.5524861878453039,0.0055248618784530384
Maine,Androscoggin,2025,181,160,21,0,0,90,38,0.8839779005524862,0.0
Maine,Aroostook,2025,91,76,15,0,0,66,37,0.8351648351648352,0.0
Maine,Cumberland,2025,181,136,43,2,0,126,41,0.7513812154696132,0.011049723756906077
Maine,Hancock,2025,182,168,12,2,0,122,39,0.9230769230769231,0.01098901098901099
Maine,Kennebec,2025,181,152,29,0,0,83,38,0.8397790055248618,0.0
Maine,Knox,2025,178,173,5,0,0,58,37,0.9719101123595506,0.0
Maine,Oxford,2025,181,135,46,0,0,78,41,0.7458563535911602,0.0
Maine,Penobscot,2025,181,152,29,0,0,100,39,0.8397790055248618,0.0
Maine,Sagadahoc,2025,110,104,6,0,0,90,39,0.9454545454545454,0.0
Maine,Washington,2025,180,172,8,0,0,71,37,0.9555555555555556,0.0
Maine,York,2025,181,176,4,1,0,147,38,0.9723756906077348,0.0055248618784530384
Maryland,Anne Arundel,2025,128,111,16,1,0,101,42,0.8671875,0.0078125
Maryland,Baltimore,2025,181,122,57,2,0,129,44,0.6740331491712708,0.011049723756906077
Maryland,Baltimore (City),2025,181,120,60,1,0,108,44,0.6629834254143646,0.0055248618784530384
Maryland,Calvert,2025,118,109,9,0,0,77,42,0.923728813559322,0.0
Maryland,Carroll,2025,115,102,13,0,0,90,40,0.8869565217391304,0.0
Maryland,Cecil,2025,181,145,34,2,0,129,41,0.8011049723756906,0.011049723756906077
Maryland,Charles,2025,120,106,14,0,0,97,41,0.8833333333333333,0.0
Maryland,Dorchester,2025,181,149,32,0,0,84,41,0.8232044198895028,0.0
Maryland,Frederick,2025,122,103,19,0,0,93,42,0.8442622950819673,0.0
Maryland,Garrett,2025,182,156,26,0,0,71,41,0.8571428571428571,0.0
