State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Colorado,Gunnison,2018,365,235,125,4,1,156,47,0.6438356164383562,0.0136986301369863
Colorado,Jackson,2018,116,113,3,0,0,64,9,0.9741379310344828,0.0
Colorado,Jefferson,2018,365,229,99,35,2,151,46,0.6273972602739726,0.10136986301369863
Colorado,La Plata,2018,365,236,109,10,7,243,45,0.6465753424657534,0.04657534246575343
Colorado,Larimer,2018,365,160,177,25,3,169,53,0.4383561643835616,0.07671232876712329
Colorado,Mesa,2018,365,193,167,5,0,150,49,0.5287671232876713,0.0136986301369863
Colorado,Moffat,2018,331,262,68,1,0,108,42,0.7915407854984894,0.0030211480362537764
Colorado,Montezuma,2018,359,259,96,4,0,115,44,0.7214484679665738,0.011142061281337047
Colorado,Montrose,2018,326,257,68,1,0,122,42,0.7883435582822086,0.003067484662576687
Colorado,Park,2018,324,161,145,17,1,174,51,0.49691358024691357,0.05555555555555555
Colorado,Pitkin,2018,123,120,3,0,0,53,15,0.975609756097561,0.0
Colorado,Prowers,2018,359,353,5,1,0,103,16,0.9832869080779945,0.002785515320334262
Colorado,Pueblo,2018,123,108,14,1,0,101,29,0.8780487804878049,0.008130081300813009
Colorado,Rio Blanco,2018,365,215,148,2,0,108,47,0.589041095890411,0.005479452054794521
Colorado,Routt,2018,355,354,1,0,0,51,15,0.9971830985915493,0.0
Colorado,San Juan,2018,118,109,9,0,0,100,10,0.923728813559322,0.0
Colorado,San Miguel,2018,238,160,76,2,0,101,46,0.6722689075630253,0.008403361344537815
Colorado,Teller,2018,160,63,85,12,0,133,58,0.39375,0.075
Colorado,Weld,2018,365,138,217,10,0,133,54,0.3780821917808219,0.0273972602739726
Connecticut,Fairfield,2018,365,218,126,14,7,185,46,0.5972602739726027,0.057534246575342465
Connecticut,Hartford,2018,365,240,123,2,0,143,42,0.6575342465753424,0.005479452054794521
Connecticut,Litchfield,2018,363,308,51,4,0,133,36,0.8484848484848485,0.011019283746556474
Connecticut,Middlesex,2018,208,168,32,8,0,126,40,0.8076923076923077,0.038461538461538464
Connecticut,New Haven,2018,365,220,131,12,2,156,44,0.6027397260273972,0.038356164383561646
Connecticut,New London,2018,315,260,49,6,0,140,39,0.8253968253968254,0.01904761904761905
Connecticut,Tolland,2018,213,189,20,4,0,140,38,0.8873239436619719,0.018779342723004695
Connecticut,Windham,2018,358,332,20,6,0,129,34,0.9273743016759777,0.01675977653631285
Country Of Mexico,Baja California Norte,2018,152,11,102,28,10,487,76,0.07236842105263158,0.25
Country Of Mexico,Sonora,2018,362,317,42,3,0,119,38,0.8756906077348067,0.008287292817679558
Delaware,Kent,2018,365,267,96,2,0,133,42,0.7315068493150685,0.005479452054794521
Delaware,New Castle,2018,365,212,147,6,0,150,48,0.5808219178082191,0.01643835616438356
Delaware,Sussex,2018,365,256,105,4,0,140,42,0.7013698630136986,0.010958904109589041
District Of Columbia,District Of Columbia,2018,365,167,192,5,1,164,52,0.4575342465753425,0.01643835616438356
Florida,Alachua,2018,364,317,47,0,0,90,37,0.8708791208791209,0.0
Florida,Baker,2018,360,341,19,0,0,87,31,0.9472222222222222,0.0
Florida,Bay,2018,323,209,113,1,0,126,44,0.6470588235294118,0.0030959752321981426
Florida,Brevard,2018,365,288,76,1,0,129,41,0.7890410958904109,0.0027397260273972603
Florida,Broward,2018,365,191,174,0,0,100,49,0.5232876712328767,0.0
Florida,Citrus,2018,350,247,103,0,0,73,43,0.7057142857142857,0.0
Florida,Collier,2018,365,262,103,0,0,80,42,0.7178082191780822,0.0
Florida,Columbia,2018,359,267,91,1,0,111,41,0.7437325905292479,0.002785515320334262
Florida,Duval,2018,365,177,183,4,1,156,51,0.4849315068493151,0.0136986301369863
Florida,Escambia,2018,365,306,59,0,0,93,38,0.8383561643835616,0.0
Florida,Flagler,2018,345,330,15,0,0,77,32,0.9565217391304348,0.0
Florida,Hamilton,2018,307,205,102,0,0,69,43,0.6677524429967426,0.0
Florida,Highlands,2018,351,337,13,1,0,108,31,0.9601139601139601,0.002849002849002849
Florida,Hillsborough,2018,365,168,193,4,0,122,51,0.4602739726027397,0.010958904109589041
Florida,Holmes,2018,346,236,110,0,0,81,43,0.6820809248554913,0.0
Florida,Indian River,2018,356,325,30,1,0,101,36,0.9129213483146067,0.0028089887640449437
Florida,Lake,2018,363,331,31,1,0,101,33,0.9118457300275482,0.0027548209366391185
Florida,Lee,2018,365,294,70,1,0,106,38,0.8054794520547945,0.0027397260273972603
Florida,Leon,2018,355,217,138,0,0,97,46,0.6112676056338028,0.0
Florida,Liberty,2018,284,273,11,0,0,71,31,0.9612676056338029,0.0
Florida,Manatee,2018,365,330,33,2,0,119,34,0.9041095890410958,0.005479452054794521
Florida,Marion,2018,365,273,92,0,0,90,42,0.7479452054794521,0.0
Florida,Martin,2018,365,285,79,1,0,112,42,0.7808219178082192,0.0027397260273972603
Florida,Miami-Dade,2018,365,194,167,4,0,126,49,0.5315068493150685,0.010958904109589041
Florida,Nassau,2018,271,192,79,0,0,86,43,0.7084870848708487,0.0
Florida,Okaloosa,2018,353,325,28,0,0,80,33,0.9206798866855525,0.0
Florida,Orange,2018,365,286,77,1,1,151,40,0.7835616438356164,0.005479452054794521
Florida,Osceola,2018,365,330,33,2,0,126,33,0.9041095890410958,0.005479452054794521
Florida,Palm Beach,2018,365,260,105,0,0,91,42,0.7123287671232876,0.0
Florida,Pasco,2018,365,324,39,2,0,129,35,0.8876712328767123,0.005479452054794521
Florida,Pinellas,2018,365,245,120,0,0,100,46,0.6712328767123288,0.0
Florida,Polk,2018,365,290,73,2,0,112,39,0.7945205479452054,0.005479452054794521
Florida,Putnam,2018,302,301,1,0,0,51,14,0.9966887417218543,0.0
Florida,Santa Rosa,2018,363,240,123,0,0,90,43,0.6611570247933884,0.0
Florida,Sarasota,2018,365,239,126,0,0,97,45,0.6547945205479452,0.0
Florida,Seminole,2018,365,309,54,2,0,150,39,0.8465753424657534,0.005479452054794521
Florida,St. Lucie,2018,360,342,18,0,0,100,33,0.95,0.0
Florida,Volusia,2018,365,291,74,0,0,80,41,0.7972602739726027,0.0
Florida,Wakulla,2018,353,266,87,0,0,98,41,0.7535410764872521,0.0
Georgia,Bibb,2018,362,250,111,1,0,106,42,0.6906077348066298,0.0027624309392265192
Georgia,Charlton,2018,114,105,9,0,0,65,26,0.9210526315789473,0.0
Georgia,Chatham,2018,363,232,131,0,0,77,44,0.6391184573002755,0.0
Georgia,Chattooga,2018,245,224,21,0,0,87,35,0.9142857142857143,0.0
Georgia,Clarke,2018,332,207,123,2,0,105,46,0.6234939759036144,0.006024096385542169
Georgia,Clayton,2018,120,72,48,0,0,71,44,0.6,0.0
Georgia,Cobb,2018,286,213,73,0,0,100,41,0.7447552447552448,0.0
Georgia,Coffee,2018,116,106,10,0,0,69,29,0.9137931034482759,0.0
Georgia,Columbia,2018,245,223,22,0,0,90,36,0.9102040816326531,0.0
Georgia,Dawson,2018,245,222,21,2,0,108,35,0.9061224489795918,0.00816326530612245
Georgia,Dekalb,2018,365,195,170,0,0,100,49,0.5342465753424658,0.0
Georgia,Dougherty,2018,357,227,129,1,0,137,39,0.6358543417366946,0.0028011204481792717
Georgia,Douglas,2018,242,214,28,0,0,93,37,0.8842975206611571,0.0
Georgia,Floyd,2018,333,151,182,0,0,82,52,0.45345345345345345,0.0
Georgia,Fulton,2018,365,153,208,4,0,133,52,0.4191780821917808,0.010958904109589041
Georgia,Glynn,2018,272,247,25,0,0,74,35,0.9080882352941176,0.0
Georgia,Gwinnett,2018,361,160,201,0,0,87,52,0.44321329639889195,0.0
Georgia,Hall,2018,322,220,102,0,0,72,41,0.6832298136645962,0.0
Georgia,Henry,2018,354,246,105,3,0,115,38,0.6949152542372882,0.00847457627118644
Georgia,Houston,2018,322,196,124,2,0,108,46,0.6086956521739131,0.006211180124223602
Georgia,Lowndes,2018,315,167,148,0,0,94,49,0.5301587301587302,0.0
Georgia,Murray,2018,271,232,39,0,0,100,37,0.8560885608856088,0.0
Georgia,Muscogee,2018,364,257,107,0,0,98,39,0.7060439560439561,0.0
Georgia,Pike,2018,288,274,13,1,0,115,33,0.9513888888888888,0.003472222222222222
Georgia,Richmond,2018,364,200,160,4,0,150,47,0.5494505494505495,0.01098901098901099
Georgia,Rockdale,2018,243,200,41,2,0,112,36,0.823045267489712,0.00823045267489712
Georgia,Sumter,2018,241,219,22,0,0,80,34,0.9087136929460581,0.0
Georgia,Walker,2018,347,196,151,0,0,75,47,0.5648414985590778,0.0
Georgia,Washington,2018,121,96,25,0,0,70,37,0.7933884297520661,0.0
Hawaii,Hawaii,2018,365,140,211,12,2,153,55,0.3835616438356164,0.038356164383561646
Hawaii,Honolulu,2018,365,353,12,0,0,73,31,0.9671232876712329,0.0
Hawaii,Kauai,2018,355,350,5,0,0,56,18,0.9859154929577465,0.0
Hawaii,Maui,2018,361,347,14,0,0,76,25,0.961218836565097,0.0
Idaho,Ada,2018,365,266,92,7,0,134,42,0.7287671232876712,0.019178082191780823
Idaho,Bannock,2018,365,298,63,2,2,174,29,0.8164383561643835,0.010958904109589041
Idaho,Benewah,2018,361,156,192,11,2,164,53,0.43213296398891965,0.036011080332409975
Idaho,Blaine,2018,363,313,47,3,0,143,17,0.8622589531680441,0.008264462809917356
Idaho,Boise,2018,365,169,190,6,0,130,52,0.46301369863013697,0.01643835616438356
Idaho,Bonner,2018,363,258,89,11,4,270,39,0.7107438016528925,0.04132231404958678
Idaho,Bonneville,2018,352,268,81,2,1,154,36,0.7613636363636364,0.008522727272727272
Idaho,Butte,2018,363,311,49,3,0,115,41,0.8567493112947658,0.008264462809917356
Idaho,Canyon,2018,365,254,106,5,0,134,35,0.6958904109589041,0.0136986301369863
Idaho,Custer,2018,90,85,3,2,0,128,7,0.9444444444444444,0.022222222222222223
Idaho,Franklin,2018,319,249,67,3,0,124,25,0.780564263322884,0.009404388714733543
Idaho,Idaho,2018,365,248,115,2,0,134,43,0.6794520547945205,0.005479452054794521
Idaho,Jerome,2018,320,270,45,5,0,145,24,0.84375,0.015625
Idaho,Kootenai,2018,331,240,81,5,4,229,33,0.7250755287009063,0.027190332326283987
Idaho,Latah,2018,365,327,32,5,1,184,14,0.8958904109589041,0.01643835616438356
Idaho,Lemhi,2018,360,225,132,3,0,121,38,0.625,0.008333333333333333
Idaho,Nez Perce,2018,365,273,87,4,1,188,25,0.7479452054794521,0.0136986301369863
Idaho,Shoshone,2018,365,157,195,12,1,153,53,0.4301369863013699,0.03561643835616438
Idaho,Twin Falls,2018,355,271,79,3,2,151,39,0.7633802816901408,0.014084507042253521
Idaho,Valley,2018,353,254,97,2,0,108,29,0.7195467422096318,0.0056657223796034
Illinois,Adams,2018,245,228,17,0,0,87,35,0.9306122448979591,0.0
Illinois,Champaign,2018,365,209,152,4,0,112,47,0.5726027397260274,0.010958904109589041
Illinois,Clark,2018,359,337,21,1,0,101,32,0.9387186629526463,0.002785515320334262
Illinois,Cook,2018,365,86,260,15,4,177,59,0.2356164383561644,0.052054794520547946
Illinois,Dupage,2018,361,136,221,4,0,112,53,0.3767313019390582,0.0110803324099723
Illinois,Effingham,2018,245,214,30,1,0,112,39,0.8734693877551021,0.004081632653061225
Illinois,Hamilton,2018,362,212,147,3,0,105,47,0.585635359116022,0.008287292817679558
Illinois,Jersey,2018,356,208,145,3,0,122,47,0.5842696629213483,0.008426966292134831
Illinois,Jo Daviess,2018,344,323,19,2,0,119,33,0.938953488372093,0.005813953488372093
Illinois,Kane,2018,364,275,84,5,0,122,39,0.7554945054945055,0.013736263736263736
Illinois,Lake,2018,352,304,40,6,2,164,35,0.8636363636363636,0.022727272727272728
Illinois,Macon,2018,365,162,200,3,0,126,52,0.4438356164383562,0.00821917808219178
Illinois,Macoupin,2018,333,300,30,3,0,115,36,0.9009009009009009,0.009009009009009009
Illinois,Madison,2018,365,159,196,8,2,154,53,0.43561643835616437,0.0273972602739726
Illinois,Mchenry,2018,362,213,141,8,0,122,46,0.5883977900552486,0.022099447513812154
Illinois,Mclean,2018,365,169,195,1,0,108,52,0.46301369863013697,0.0027397260273972603
Illinois,Peoria,2018,365,189,173,3,0,101,49,0.5178082191780822,0.00821917808219178
Illinois,Randolph,2018,363,225,137,1,0,129,46,0.6198347107438017,0.0027548209366391185
Illinois,Rock Island,2018,365,212,152,1,0,101,46,0.5808219178082191,0.0027397260273972603
Illinois,Saint Clair,2018,364,152,207,4,1,174,52,0.4175824175824176,0.013736263736263736
Illinois,Sangamon,2018,363,189,173,1,0,122,49,0.5206611570247934,0.0027548209366391185
Illinois,Will,2018,365,194,167,4,0,126,49,0.5315068493150685,0.010958904109589041
Illinois,Winnebago,2018,362,310,49,2,1,151,36,0.856353591160221,0.008287292817679558
Indiana,Allen,2018,365,193,166,6,0,122,50,0.5287671232876713,0.01643835616438356
Indiana,Bartholomew,2018,365,242,119,4,0,108,44,0.663013698630137,0.010958904109589041
Indiana,Boone,2018,365,324,36,5,0,112,34,0.8876712328767123,0.0136986301369863
Indiana,Brown,2018,363,339,24,0,0,97,33,0.9338842975206612,0.0
Indiana,Carroll,2018,359,337,19,3,0,115,32,0.9387186629526463,0.008356545961002786
Indiana,Clark,2018,357,276,77,4,0,122,37,0.773109243697479,0.011204481792717087
Indiana,Delaware,2018,361,301,56,4,0,129,36,0.8337950138504155,0.0110803324099723
Indiana,Dubois,2018,119,71,48,0,0,89,42,0.5966386554621849,0.0
Indiana,Elkhart,2018,363,228,132,3,0,105,44,0.628099173553719,0.008264462809917356
Indiana,Floyd,2018,346,295,46,5,0,143,35,0.8526011560693642,0.014450867052023121
Indiana,Greene,2018,361,294,64,3,0,129,38,0.814404432132964,0.008310249307479225
Indiana,Hamilton,2018,365,229,130,6,0,129,45,0.6273972602739726,0.01643835616438356
Indiana,Hendricks,2018,365,335,28,2,0,108,33,0.9178082191780822,0.005479452054794521
Indiana,Henry,2018,116,80,35,1,0,111,41,0.6896551724137931,0.008620689655172414
Indiana,Howard,2018,365,234,126,5,0,108,44,0.6410958904109589,0.0136986301369863
Indiana,Huntington,2018,358,337,21,0,0,97,31,0.9413407821229051,0.0
Indiana,Jackson,2018,341,321,20,0,0,90,32,0.9413489736070382,0.0
Indiana,Knox,2018,357,311,42,4,0,122,35,0.8711484593837535,0.011204481792717087
Indiana,Laporte,2018,363,288,68,6,1,161,37,0.7933884297520661,0.01928374655647383
Indiana,Lake,2018,365,139,220,5,1,151,54,0.38082191780821917,0.01643835616438356
Indiana,Madison,2018,365,199,159,7,0,136,48,0.5452054794520548,0.019178082191780823
Indiana,Marion,2018,365,105,249,10,1,158,55,0.2876712328767123,0.030136986301369864
Indiana,Monroe,2018,335,182,153,0,0,98,48,0.5432835820895522,0.0
Indiana,Morgan,2018,364,337,27,0,0,100,33,0.9258241758241759,0.0
Indiana,Perry,2018,350,324,26,0,0,80,35,0.9257142857142857,0.0
Indiana,Porter,2018,365,214,146,4,1,164,47,0.5863013698630137,0.0136986301369863
Indiana,Posey,2018,360,326,34,0,0,100,34,0.9055555555555556,0.0
Indiana,Shelby,2018,361,331,25,5,0,112,34,0.9168975069252078,0.013850415512465374
Indiana,Spencer,2018,121,72,49,0,0,87,41,0.5950413223140496,0.0
Indiana,St. Joseph,2018,365,173,185,7,0,133,51,0.473972602739726,0.019178082191780823
Indiana,Sullivan,2018,181,108,73,0,0,92,43,0.5966850828729282,0.0
Indiana,Tippecanoe,2018,345,207,138,0,0,80,46,0.6,0.0
Indiana,Vanderburgh,2018,365,200,162,3,0,143,48,0.547945205479452,0.00821917808219178
Indiana,Vigo,2018,365,188,174,3,0,115,50,0.5150684931506849,0.00821917808219178
Indiana,Wabash,2018,362,315,42,5,0,129,35,0.8701657458563536,0.013812154696132596
Indiana,Warrick,2018,365,324,38,3,0,126,35,0.8876712328767123,0.00821917808219178
Indiana,Whitley,2018,348,235,113,0,0,84,41,0.6752873563218391,0.0
Iowa,Black Hawk,2018,365,140,225,0,0,84,53,0.3835616438356164,0.0
Iowa,Bremer,2018,245,224,19,2,0,112,37,0.9142857142857143,0.00816326530612245
Iowa,Cerro Gordo,2018,115,115,0,0,0,46,16,1.0,0.0
Iowa,Clinton,2018,365,168,197,0,0,100,52,0.4602739726027397,0.0
Iowa,Harrison,2018,245,213,30,2,0,101,39,0.8693877551020408,0.00816326530612245
Iowa,Johnson,2018,362,186,176,0,0,93,50,0.5138121546961326,0.0
Iowa,Lee,2018,121,70,51,0,0,78,45,0.5785123966942148,0.0
Iowa,Linn,2018,365,185,176,4,0,129,50,0.5068493150684932,0.010958904109589041
Iowa,Montgomery,2018,365,219,146,0,0,93,46,0.6,0.0
Iowa,Muscatine,2018,365,154,211,0,0,95,52,0.42191780821917807,0.0
Iowa,Palo Alto,2018,365,188,175,2,0,115,49,0.5150684931506849,0.005479452054794521
Iowa,Polk,2018,365,225,138,2,0,112,46,0.6164383561643836,0.005479452054794521
Iowa,Pottawattamie,2018,124,80,43,1,0,102,42,0.6451612903225806,0.008064516129032258
Iowa,Scott,2018,365,100,261,4,0,108,56,0.273972602739726,0.010958904109589041
Iowa,Van Buren,2018,359,230,129,0,0,100,43,0.6406685236768802,0.0
Iowa,Woodbury,2018,122,81,41,0,0,93,44,0.6639344262295082,0.0
Kansas,Chase,2018,116,96,20,0,0,67,30,0.8275862068965517,0.0
Kansas,Ford,2018,354,325,28,1,0,129,17,0.9180790960451978,0.002824858757062147
Kansas,Johnson,2018,363,277,86,0,0,92,40,0.7630853994490359,0.0
Kansas,Leavenworth,2018,362,325,37,0,0,100,33,0.8977900552486188,0.0
