county_fips,State Name,County Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
06029,California,Kern,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),15.669748,10.724442,63.5,63.3,49.6,42.8,119,97,Y
06029,California,Kern,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),15.669748,10.724442,63.5,63.3,49.6,42.8,119,97,Y
06029,California,Kern,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),15.669748,10.724442,63.5,63.3,49.6,42.8,119,97,Y
06029,California,Kern,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),15.669748,10.724442,63.5,63.3,49.6,42.8,119,97,Y
06029,California,Kern,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),15.669748,10.724442,63.5,63.3,49.6,42.8,119,97,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050776,0.012348,0.08,0.078,0.077,0.077,8727,99,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050776,0.012348,0.08,0.078,0.077,0.077,8727,99,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.05055,0.012357,0.08,0.078,0.077,0.077,6179,99,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049572,0.016566,0.088,0.087,0.086,0.085,8724,98,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04974,0.016675,0.088,0.087,0.086,0.085,8724,99,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049871,0.016633,0.088,0.087,0.086,0.085,6184,99,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048143,0.018744,0.095,0.09,0.088,0.087,7970,88,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048143,0.018744,0.095,0.09,0.088,0.087,7970,88,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048647,0.018468,0.095,0.09,0.088,0.087,5686,90,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051601,0.017233,0.091,0.089,0.087,0.086,8381,90,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051601,0.017233,0.091,0.089,0.087,0.086,8381,90,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.05164,0.017278,0.091,0.089,0.087,0.086,5929,93,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046546,0.015587,0.086,0.085,0.085,0.083,8209,92,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046546,0.015587,0.086,0.085,0.085,0.083,8209,92,Y
06029,California,Kern,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046706,0.015542,0.086,0.085,0.085,0.083,5828,93,Y
06031,California,Kings,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04577,0.017455,0.088,0.087,0.084,0.083,8658,98,Y
06031,California,Kings,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04577,0.017455,0.088,0.087,0.084,0.083,8658,98,Y
06031,California,Kings,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045899,0.017385,0.088,0.087,0.084,0.083,6152,98,Y
06033,California,Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034789,0.007408,0.06,0.056,0.051,0.05,8718,98,Y
06033,California,Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034789,0.007408,0.06,0.056,0.051,0.05,8718,98,Y
06033,California,Lake,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034769,0.007389,0.059,0.056,0.051,0.05,6178,98,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06033,California,Lake,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),3.234426,1.732713,7.8,6.9,6.8,6.7,61,100,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057104,0.021819,0.114,0.112,0.108,0.107,7988,90,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057182,0.021833,0.114,0.112,0.108,0.107,7988,90,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057311,0.021746,0.114,0.112,0.108,0.107,5675,90,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040606,0.007374,0.069,0.063,0.059,0.058,8644,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040606,0.007374,0.069,0.063,0.059,0.058,8644,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040598,0.007364,0.069,0.063,0.059,0.058,6127,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043595,0.012191,0.081,0.08,0.078,0.072,8623,96,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043595,0.012191,0.081,0.08,0.078,0.072,8623,96,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043953,0.01216,0.081,0.08,0.078,0.072,6145,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.163636,7.433729,55.7,54.9,46.5,46.2,352,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.201133,7.456518,55.7,54.9,46.5,46.2,353,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),13.018333,8.276319,56.0,35.7,29.5,23.7,60,98,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051091,0.015296,0.097,0.091,0.09,0.09,8587,96,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051091,0.015296,0.097,0.091,0.09,0.09,8587,96,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.051414,0.015302,0.097,0.091,0.09,0.09,6089,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.108475,6.761702,43.1,40.5,38.5,29.2,118,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04138,0.009171,0.064,0.062,0.062,0.061,8271,92,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04138,0.009171,0.064,0.062,0.062,0.061,8271,92,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041295,0.009306,0.064,0.062,0.062,0.061,5867,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.629412,7.528891,57.4,46.8,44.9,41.1,340,93,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04617,0.013614,0.093,0.087,0.085,0.08,8404,92,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04617,0.013614,0.093,0.087,0.085,0.08,8404,92,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046406,0.013312,0.093,0.087,0.085,0.08,5965,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),12.610656,9.081712,68.2,61.7,37.7,34.6,122,100,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053154,0.020023,0.108,0.107,0.102,0.1,8584,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053154,0.020023,0.108,0.107,0.102,0.1,8584,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.053149,0.019988,0.108,0.107,0.102,0.1,6090,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050106,0.015843,0.099,0.096,0.09,0.087,8662,98,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050106,0.015843,0.099,0.096,0.09,0.087,8662,98,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050202,0.015732,0.099,0.096,0.09,0.087,6157,99,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.820833,11.754534,117.2,51.3,42.4,29.9,120,98,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.47654,5.774256,44.2,33.5,32.6,30.7,341,93,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040124,0.008252,0.071,0.068,0.06,0.059,8274,93,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040124,0.008252,0.071,0.068,0.06,0.059,8274,93,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040221,0.008286,0.071,0.068,0.062,0.06,5872,93,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),11.344898,5.599221,29.0,28.3,23.5,21.9,49,96,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050194,0.014164,0.086,0.085,0.081,0.081,8644,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050194,0.014164,0.086,0.085,0.081,0.081,8644,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.050287,0.014146,0.086,0.085,0.081,0.081,6130,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057177,0.018706,0.114,0.111,0.108,0.103,8573,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057244,0.018722,0.114,0.111,0.108,0.103,8573,98,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.057262,0.018787,0.114,0.111,0.108,0.103,6081,97,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052695,0.01243,0.087,0.083,0.082,0.081,8750,99,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052695,0.01243,0.087,0.083,0.082,0.081,8750,99,Y
06037,California,Los Angeles,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.052737,0.012486,0.087,0.083,0.082,0.081,6205,100,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045848,0.015175,0.082,0.078,0.077,0.077,7840,86,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045962,0.015287,0.082,0.082,0.078,0.077,7840,86,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046086,0.01519,0.082,0.082,0.078,0.077,5603,89,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045431,0.015187,0.082,0.079,0.079,0.077,8744,99,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045431,0.015187,0.082,0.079,0.079,0.077,8744,99,Y
06039,California,Madera,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.045379,0.015191,0.082,0.079,0.079,0.077,6197,99,Y
06041,California,Marin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030542,0.006251,0.043,0.042,0.041,0.039,1421,16,N
06041,California,Marin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030542,0.006251,0.043,0.042,0.041,0.039,1421,16,N
06041,California,Marin,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030271,0.006042,0.042,0.041,0.041,0.039,1009,16,N
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049346,0.008008,0.08,0.079,0.078,0.074,8758,99,Y
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.049346,0.008008,0.08,0.079,0.078,0.074,8758,99,Y
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048694,0.008251,0.08,0.079,0.078,0.074,6200,99,Y
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04798,0.009117,0.072,0.071,0.067,0.065,4977,94,Y
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04798,0.009117,0.072,0.071,0.067,0.065,4977,94,Y
06043,California,Mariposa,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047716,0.009205,0.072,0.071,0.067,0.065,3532,95,Y
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034261,0.00732,0.06,0.049,0.049,0.049,6531,73,N
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034261,0.00732,0.06,0.049,0.049,0.049,6531,73,N
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034271,0.007392,0.058,0.053,0.049,0.049,4627,73,N
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029455,0.008637,0.047,0.045,0.042,0.042,2138,24,N
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029455,0.008637,0.047,0.045,0.042,0.042,2138,24,N
06045,California,Mendocino,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.029409,0.008498,0.047,0.045,0.042,0.042,1516,24,N
06047,California,Merced,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046677,0.015483,0.086,0.084,0.081,0.081,8633,97,Y
06047,California,Merced,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.046677,0.015483,0.086,0.084,0.081,0.081,8633,97,Y
06047,California,Merced,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.047086,0.015668,0.086,0.084,0.081,0.081,6138,98,Y
06051,California,Mono,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.411017,3.435356,18.7,16.1,13.6,13.5,118,97,Y
06051,California,Mono,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.411017,3.435356,18.7,16.1,13.6,13.5,118,97,Y
06051,California,Mono,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),5.411017,3.435356,18.7,16.1,13.6,13.5,118,97,Y
