county_fips,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
01003,Alabama,Baldwin,Fairhope,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039977,0.011011,0.069,0.067,0.066,0.064,5393,90,Y
01003,Alabama,Baldwin,Fairhope,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039977,0.011011,0.069,0.067,0.066,0.064,5393,90,Y
01003,Alabama,Baldwin,Fairhope,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039614,0.010986,0.069,0.067,0.066,0.064,3841,91,Y
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01003,Alabama,Baldwin,Fairhope,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.158879,3.062307,19.3,18.0,17.1,14.4,107,88,N
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.011818,3.114592,18.1,16.8,14.8,14.4,110,90,Y
01033,Alabama,Colbert,Muscle Shoals,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037956,0.010167,0.068,0.064,0.061,0.06,5500,93,Y
01033,Alabama,Colbert,Muscle Shoals,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037956,0.010167,0.068,0.064,0.061,0.06,5500,93,Y
01033,Alabama,Colbert,Muscle Shoals,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037925,0.010178,0.068,0.064,0.061,0.06,3910,93,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01033,Alabama,Colbert,Muscle Shoals,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.53719,3.502978,20.4,19.3,16.2,15.0,121,99,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.059649,3.335986,17.1,16.1,15.8,14.7,114,93,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042239,0.009286,0.065,0.065,0.065,0.064,8218,91,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042239,0.009286,0.065,0.065,0.065,0.064,8218,91,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041956,0.009557,0.065,0.065,0.065,0.064,5845,92,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037602,0.010264,0.061,0.061,0.06,0.06,5323,90,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037602,0.010264,0.061,0.061,0.06,0.06,5323,90,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037582,0.010307,0.061,0.061,0.06,0.06,3773,90,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.738793,3.226784,17.1,16.6,14.9,14.3,116,95,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041802,0.010056,0.068,0.068,0.066,0.064,5844,99,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041802,0.010056,0.068,0.068,0.066,0.064,5844,99,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041752,0.010068,0.068,0.068,0.066,0.064,4137,99,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.642105,3.541758,24.0,19.7,16.5,15.4,114,93,Y
01069,Alabama,Houston,Dothan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037918,0.010662,0.064,0.062,0.061,0.061,5681,95,Y
01069,Alabama,Houston,Dothan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037918,0.010662,0.064,0.062,0.061,0.061,5681,95,Y
01069,Alabama,Houston,Dothan,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037785,0.010625,0.064,0.062,0.061,0.061,4033,95,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039793,0.012511,0.088,0.077,0.067,0.066,8206,93,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039793,0.012511,0.088,0.077,0.067,0.066,8206,93,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039439,0.012856,0.088,0.077,0.069,0.067,5855,94,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.947899,4.687413,25.5,22.8,22.7,21.7,119,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.329508,5.132327,24.7,22.4,22.4,21.7,61,100,Y
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042979,0.010553,0.078,0.067,0.065,0.063,5775,98,Y
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042979,0.010553,0.078,0.067,0.065,0.063,5775,98,Y
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042805,0.010784,0.078,0.068,0.067,0.065,4131,98,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040929,0.011541,0.075,0.07,0.07,0.066,5803,98,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040929,0.011541,0.075,0.07,0.07,0.066,5803,98,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040607,0.01158,0.075,0.07,0.07,0.066,4154,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.816239,3.534826,21.9,18.7,17.5,15.8,117,96,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.079661,4.094141,22.4,18.7,17.6,16.1,59,95,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043034,0.011006,0.071,0.07,0.069,0.069,5793,97,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043034,0.011006,0.071,0.07,0.069,0.069,5793,97,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042984,0.011043,0.071,0.07,0.069,0.069,4144,99,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.17377,4.04355,24.1,21.6,16.7,16.3,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.185,4.046711,24.0,22.5,16.5,16.2,60,98,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.82314,3.660573,21.9,18.6,17.0,16.4,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.145902,4.168236,22.3,18.7,17.6,16.1,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.22459,4.458088,22.6,22.2,19.8,18.7,61,100,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042441,0.010624,0.069,0.068,0.065,0.063,5791,96,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042441,0.010624,0.069,0.068,0.065,0.063,5791,96,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042444,0.010669,0.069,0.068,0.065,0.063,4132,98,Y
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04222,0.011648,0.066,0.065,0.065,0.062,3432,58,N
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04222,0.011648,0.066,0.065,0.065,0.062,3432,58,N
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041972,0.011905,0.066,0.065,0.065,0.062,2451,58,N
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043489,0.01003,0.075,0.069,0.068,0.065,5713,96,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043489,0.01003,0.075,0.069,0.068,0.065,5713,96,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.043519,0.01011,0.075,0.069,0.068,0.065,4084,98,Y
