State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Alabama,Baldwin,2021,280,248,32,0,0,63,37,0.8857142857142857,0.0
Alabama,Clay,2021,110,87,23,0,0,70,36,0.7909090909090909,0.0
Alabama,Dekalb,2021,361,315,46,0,0,84,37,0.8725761772853186,0.0
Alabama,Elmore,2021,241,238,3,0,0,87,32,0.9875518672199171,0.0
Alabama,Etowah,2021,286,235,51,0,0,80,38,0.8216783216783217,0.0
Alabama,Jefferson,2021,365,104,256,3,2,189,56,0.28493150684931506,0.0136986301369863
Alabama,Lawrence,2021,100,89,11,0,0,60,28,0.89,0.0
Alabama,Madison,2021,357,189,166,2,0,105,49,0.5294117647058824,0.0056022408963585435
Alabama,Mobile,2021,361,125,236,0,0,83,53,0.3462603878116344,0.0
Alabama,Montgomery,2021,354,222,132,0,0,93,44,0.6271186440677966,0.0
Alabama,Morgan,2021,365,209,156,0,0,97,47,0.5726027397260274,0.0
Alabama,Russell,2021,364,214,147,3,0,142,47,0.5879120879120879,0.008241758241758242
Alabama,Shelby,2021,243,231,12,0,0,77,35,0.9506172839506173,0.0
Alabama,Sumter,2021,355,311,44,0,0,71,35,0.8760563380281691,0.0
Alabama,Tuscaloosa,2021,280,246,34,0,0,90,34,0.8785714285714286,0.0
Alaska,Aleutians East,2021,118,117,1,0,0,51,13,0.9915254237288136,0.0
Alaska,Anchorage,2021,365,289,74,2,0,132,28,0.7917808219178082,0.005479452054794521
Alaska,Denali,2021,363,360,3,0,0,74,33,0.9917355371900827,0.0
Alaska,Fairbanks North Star,2021,365,211,120,21,13,189,42,0.5780821917808219,0.09315068493150686
Alaska,Juneau,2021,357,315,42,0,0,89,20,0.8823529411764706,0.0
Alaska,Kenai Peninsula,2021,121,121,0,0,0,41,9,1.0,0.0
Alaska,Matanuska-Susitna,2021,354,307,44,2,1,163,15,0.867231638418079,0.00847457627118644
Alaska,North Slope,2021,114,113,1,0,0,53,5,0.9912280701754386,0.0
Arizona,Apache,2021,359,353,6,0,0,90,15,0.9832869080779945,0.0
Arizona,Cochise,2021,365,259,104,2,0,105,45,0.7095890410958904,0.005479452054794521
Arizona,Coconino,2021,365,265,100,0,0,93,46,0.726027397260274,0.0
