State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Georgia,Chatham,2024,365,232,132,1,0,130,44,0.6356164383561644,0.0027397260273972603
Georgia,Chattooga,2024,240,231,9,0,0,77,39,0.9625,0.0
Georgia,Clarke,2024,364,222,140,2,0,126,46,0.6098901098901099,0.005494505494505495
Georgia,Clayton,2024,222,124,96,2,0,128,45,0.5585585585585585,0.009009009009009009
Georgia,Cobb,2024,364,202,162,0,0,86,48,0.554945054945055,0.0
Georgia,Coffee,2024,356,240,115,1,0,137,43,0.6741573033707865,0.0028089887640449437
Georgia,Columbia,2024,172,162,10,0,0,90,36,0.9418604651162791,0.0
Georgia,Dawson,2024,245,225,19,0,1,154,39,0.9183673469387755,0.004081632653061225
Georgia,Dekalb,2024,366,178,182,6,0,133,51,0.48633879781420764,0.01639344262295082
Georgia,Dougherty,2024,366,227,135,4,0,121,45,0.6202185792349727,0.01092896174863388
Georgia,Douglas,2024,244,208,34,2,0,133,41,0.8524590163934426,0.00819672131147541
Georgia,Floyd,2024,361,256,105,0,0,89,38,0.7091412742382271,0.0
Georgia,Fulton,2024,366,186,176,4,0,129,50,0.5081967213114754,0.01092896174863388
Georgia,Glynn,2024,366,286,80,0,0,84,39,0.7814207650273224,0.0
Georgia,Gwinnett,2024,366,159,206,0,1,161,53,0.4344262295081967,0.00273224043715847
Georgia,Hall,2024,366,176,190,0,0,100,52,0.4808743169398907,0.0
Georgia,Henry,2024,364,269,89,6,0,133,40,0.739010989010989,0.016483516483516484
Georgia,Houston,2024,362,247,114,1,0,105,43,0.6823204419889503,0.0027624309392265192
Georgia,Lowndes,2024,342,212,128,1,1,154,44,0.6198830409356725,0.005847953216374269
Georgia,Murray,2024,259,216,43,0,0,77,42,0.833976833976834,0.0
Georgia,Muscogee,2024,366,193,166,7,0,127,49,0.5273224043715847,0.01912568306010929
Georgia,Pike,2024,352,301,47,4,0,126,39,0.8551136363636364,0.011363636363636364
Georgia,Richmond,2024,358,176,181,1,0,105,51,0.49162011173184356,0.002793296089385475
Georgia,Rockdale,2024,244,218,24,2,0,115,39,0.8934426229508197,0.00819672131147541
Georgia,Sumter,2024,244,228,16,0,0,84,38,0.9344262295081968,0.0
Georgia,Walker,2024,363,165,198,0,0,98,52,0.45454545454545453,0.0
Georgia,Washington,2024,361,221,139,1,0,101,44,0.6121883656509696,0.002770083102493075
Hawaii,Hawaii,2024,366,355,11,0,0,75,21,0.9699453551912568,0.0
Hawaii,Honolulu,2024,366,360,6,0,0,85,31,0.9836065573770492,0.0
Hawaii,Maui,2024,364,363,0,1,0,101,21,0.9972527472527473,0.0027472527472527475
Idaho,Ada,2024,366,230,101,28,6,214,44,0.6284153005464481,0.09289617486338798
Idaho,Bannock,2024,366,286,78,2,0,104,39,0.7814207650273224,0.00546448087431694
Idaho,Benewah,2024,365,225,136,4,0,112,43,0.6164383561643836,0.010958904109589041
Idaho,Blaine,2024,359,310,43,4,1,220,19,0.8635097493036211,0.013927576601671309
Idaho,Boise,2024,366,189,128,17,29,265,48,0.5163934426229508,0.12568306010928962
Idaho,Bonner,2024,365,272,89,4,0,125,32,0.7452054794520548,0.010958904109589041
Idaho,Bonneville,2024,364,316,48,0,0,91,22,0.8681318681318682,0.0
Idaho,Butte,2024,357,303,54,0,0,97,42,0.8487394957983193,0.0
Idaho,Canyon,2024,366,248,103,9,6,183,36,0.6775956284153005,0.040983606557377046
Idaho,Custer,2024,90,75,9,5,1,152,8,0.8333333333333334,0.06666666666666667
Idaho,Franklin,2024,358,304,54,0,0,88,22,0.8491620111731844,0.0
Idaho,Idaho,2024,366,237,121,5,2,217,42,0.6475409836065574,0.01912568306010929
Idaho,Kootenai,2024,355,291,63,1,0,109,24,0.819718309859155,0.0028169014084507044
Idaho,Latah,2024,366,297,68,1,0,117,27,0.8114754098360656,0.00273224043715847
Idaho,Lemhi,2024,366,207,143,12,4,198,37,0.5655737704918032,0.04371584699453552
Idaho,Nez Perce,2024,366,276,82,7,1,182,29,0.7540983606557377,0.02185792349726776
Idaho,Shoshone,2024,366,209,156,1,0,112,46,0.5710382513661202,0.00273224043715847
Idaho,Twin Falls,2024,347,264,76,4,3,158,23,0.760806916426513,0.020172910662824207
Idaho,Valley,2024,357,235,113,8,1,155,37,0.6582633053221288,0.025210084033613446
Illinois,Adams,2024,233,210,23,0,0,97,42,0.9012875536480687,0.0
Illinois,Champaign,2024,366,250,116,0,0,100,44,0.6830601092896175,0.0
Illinois,Clark,2024,363,332,31,0,0,90,36,0.9146005509641874,0.0
Illinois,Cook,2024,366,131,224,10,1,166,54,0.35792349726775957,0.030054644808743168
Illinois,Dupage,2024,366,230,136,0,0,97,45,0.6284153005464481,0.0
Illinois,Effingham,2024,240,217,22,1,0,101,41,0.9041666666666667,0.004166666666666667
Illinois,Hamilton,2024,366,236,129,1,0,112,44,0.644808743169399,0.00273224043715847
Illinois,Jersey,2024,333,248,84,1,0,112,42,0.7447447447447447,0.003003003003003003
Illinois,Jo Daviess,2024,349,327,21,1,0,101,36,0.9369627507163324,0.0028653295128939827
Illinois,Kane,2024,328,237,90,1,0,105,42,0.7225609756097561,0.003048780487804878
Illinois,Lake,2024,245,201,39,5,0,140,40,0.8204081632653061,0.02040816326530612
Illinois,Macon,2024,366,238,127,1,0,101,43,0.6502732240437158,0.00273224043715847
Illinois,Macoupin,2024,366,342,23,1,0,105,35,0.9344262295081968,0.00273224043715847
Illinois,Madison,2024,366,193,167,4,2,165,49,0.5273224043715847,0.01639344262295082
Illinois,Mchenry,2024,366,245,120,1,0,108,43,0.6693989071038251,0.00273224043715847
Illinois,Mclean,2024,366,254,111,1,0,112,44,0.6939890710382514,0.00273224043715847
Illinois,Peoria,2024,344,236,108,0,0,100,44,0.686046511627907,0.0
Illinois,Randolph,2024,366,289,77,0,0,100,40,0.7896174863387978,0.0
Illinois,Rock Island,2024,366,277,89,0,0,84,44,0.7568306010928961,0.0
Illinois,Saint Clair,2024,366,218,145,3,0,112,46,0.5956284153005464,0.00819672131147541
Illinois,Sangamon,2024,366,263,102,1,0,105,41,0.7185792349726776,0.00273224043715847
Illinois,Will,2024,365,245,120,0,0,84,44,0.6712328767123288,0.0
Illinois,Winnebago,2024,361,249,109,3,0,119,43,0.6897506925207756,0.008310249307479225
Indiana,Allen,2024,366,229,137,0,0,100,45,0.6256830601092896,0.0
Indiana,Bartholomew,2024,366,262,103,1,0,101,44,0.7158469945355191,0.00273224043715847
Indiana,Boone,2024,359,313,46,0,0,93,36,0.871866295264624,0.0
Indiana,Brown,2024,359,339,20,0,0,77,37,0.9442896935933147,0.0
Indiana,Carroll,2024,361,317,44,0,0,90,36,0.8781163434903048,0.0
Indiana,Clark,2024,366,216,146,4,0,150,47,0.5901639344262295,0.01092896174863388
Indiana,Delaware,2024,366,240,126,0,0,97,44,0.6557377049180327,0.0
Indiana,Dubois,2024,366,265,101,0,0,70,39,0.7240437158469946,0.0
Indiana,Elkhart,2024,366,227,138,1,0,145,45,0.6202185792349727,0.00273224043715847
Indiana,Floyd,2024,360,257,102,0,1,154,43,0.7138888888888889,0.002777777777777778
Indiana,Greene,2024,362,266,96,0,0,97,42,0.7348066298342542,0.0
Indiana,Hamilton,2024,366,244,121,1,0,108,44,0.6666666666666666,0.00273224043715847
Indiana,Hendricks,2024,353,331,22,0,0,80,35,0.9376770538243626,0.0
Indiana,Henry,2024,361,282,79,0,0,75,34,0.7811634349030471,0.0
Indiana,Howard,2024,366,241,125,0,0,93,44,0.6584699453551912,0.0
Indiana,Knox,2024,360,314,46,0,0,90,38,0.8722222222222222,0.0
Indiana,Laporte,2024,366,257,107,2,0,115,41,0.7021857923497268,0.00546448087431694
Indiana,Lake,2024,366,162,199,4,1,166,52,0.4426229508196721,0.01366120218579235
Indiana,Madison,2024,365,263,102,0,0,97,42,0.7205479452054795,0.0
Indiana,Marion,2024,366,134,228,4,0,138,54,0.366120218579235,0.01092896174863388
Indiana,Monroe,2024,359,290,69,0,0,63,34,0.807799442896936,0.0
Indiana,Perry,2024,330,286,44,0,0,90,39,0.8666666666666667,0.0
Indiana,Porter,2024,366,243,121,2,0,112,44,0.6639344262295082,0.00546448087431694
Indiana,Posey,2024,365,340,24,1,0,122,37,0.9315068493150684,0.0027397260273972603
Indiana,Shelby,2024,365,331,34,0,0,87,36,0.9068493150684932,0.0
Indiana,Spencer,2024,169,132,37,0,0,68,34,0.7810650887573964,0.0
Indiana,St. Joseph,2024,366,237,127,2,0,119,45,0.6475409836065574,0.00546448087431694
Indiana,Tippecanoe,2024,345,256,89,0,0,67,35,0.7420289855072464,0.0
Indiana,Vanderburgh,2024,366,227,137,2,0,119,46,0.6202185792349727,0.00546448087431694
Indiana,Vigo,2024,366,204,161,1,0,112,47,0.5573770491803278,0.00273224043715847
Indiana,Wabash,2024,365,324,41,0,0,84,36,0.8876712328767123,0.0
Indiana,Warrick,2024,366,326,39,1,0,101,38,0.8907103825136612,0.00273224043715847
Indiana,Whitley,2024,366,278,88,0,0,70,35,0.7595628415300546,0.0
Iowa,Black Hawk,2024,365,215,150,0,0,87,47,0.589041095890411,0.0
Iowa,Bremer,2024,234,207,27,0,0,74,40,0.8846153846153846,0.0
Iowa,Clinton,2024,365,230,135,0,0,90,46,0.6301369863013698,0.0
Iowa,Harrison,2024,244,208,36,0,0,90,42,0.8524590163934426,0.0
Iowa,Johnson,2024,366,259,107,0,0,83,39,0.7076502732240437,0.0
Iowa,Linn,2024,366,235,131,0,0,79,44,0.6420765027322405,0.0
Iowa,Montgomery,2024,354,272,82,0,0,80,42,0.768361581920904,0.0
Iowa,Muscatine,2024,366,269,97,0,0,78,38,0.7349726775956285,0.0
Iowa,Palo Alto,2024,363,268,95,0,0,96,42,0.7382920110192838,0.0
Iowa,Polk,2024,366,247,119,0,0,93,45,0.674863387978142,0.0
Iowa,Pottawattamie,2024,117,77,40,0,0,75,42,0.6581196581196581,0.0
Iowa,Scott,2024,366,224,142,0,0,90,46,0.6120218579234973,0.0
Iowa,Van Buren,2024,365,227,137,1,0,138,46,0.6219178082191781,0.0027397260273972603
Iowa,Woodbury,2024,284,224,60,0,0,93,43,0.7887323943661971,0.0
Kansas,Chase,2024,102,87,15,0,0,94,31,0.8529411764705882,0.0
Kansas,Ford,2024,366,317,49,0,0,80,26,0.8661202185792349,0.0
Kansas,Johnson,2024,366,257,109,0,0,80,44,0.7021857923497268,0.0
Kansas,Leavenworth,2024,348,327,21,0,0,97,36,0.9396551724137931,0.0
Kansas,Neosho,2024,366,247,116,2,1,168,44,0.674863387978142,0.00819672131147541
Kansas,Sedgwick,2024,366,275,88,2,1,180,43,0.7513661202185792,0.00819672131147541
Kansas,Shawnee,2024,366,246,119,1,0,125,45,0.6721311475409836,0.00273224043715847
Kansas,Sherman,2024,324,271,51,2,0,138,27,0.8364197530864198,0.006172839506172839
Kansas,Sumner,2024,362,232,127,2,1,196,44,0.6408839779005525,0.008287292817679558
Kansas,Trego,2024,365,261,100,4,0,127,44,0.7150684931506849,0.010958904109589041
Kansas,Wyandotte,2024,365,214,148,3,0,126,46,0.5863013698630137,0.00821917808219178
Kentucky,Bell,2024,365,244,121,0,0,88,44,0.6684931506849315,0.0
Kentucky,Boone,2024,230,183,46,1,0,129,43,0.7956521739130434,0.004347826086956522
Kentucky,Boyd,2024,365,275,90,0,0,93,42,0.7534246575342466,0.0
Kentucky,Bullitt,2024,244,201,42,1,0,105,43,0.8237704918032787,0.004098360655737705
Kentucky,Campbell,2024,366,285,78,3,0,108,40,0.7786885245901639,0.00819672131147541
Kentucky,Carter,2024,360,321,39,0,0,62,37,0.8916666666666667,0.0
Kentucky,Christian,2024,360,274,86,0,0,84,42,0.7611111111111111,0.0
Kentucky,Daviess,2024,40,31,9,0,0,62,37,0.775,0.0
Kentucky,Edmonson,2024,364,329,35,0,0,77,38,0.9038461538461539,0.0
Kentucky,Fayette,2024,336,266,70,0,0,77,41,0.7916666666666666,0.0
Kentucky,Greenup,2024,240,221,19,0,0,74,40,0.9208333333333333,0.0
Kentucky,Hancock,2024,229,200,29,0,0,100,44,0.8733624454148472,0.0
Kentucky,Hardin,2024,154,129,25,0,0,67,41,0.8376623376623377,0.0
Kentucky,Jefferson,2024,366,186,168,11,1,156,50,0.5081967213114754,0.03278688524590164
