State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Max AQI,Median AQI,Pct_Good,Pct_Unhealthy
Delaware,Kent,2019,365,248,117,0,0,85,44,0.6794520547945205,0.0
Delaware,New Castle,2019,365,207,155,3,0,136,47,0.5671232876712329,0.00821917808219178
Delaware,Sussex,2019,365,251,114,0,0,93,44,0.6876712328767123,0.0
District Of Columbia,District Of Columbia,2019,365,195,165,4,1,159,49,0.5342465753424658,0.0136986301369863
Florida,Alachua,2019,364,289,75,0,0,80,39,0.7939560439560439,0.0
Florida,Baker,2019,361,341,20,0,0,77,33,0.9445983379501385,0.0
Florida,Bay,2019,357,240,117,0,0,87,44,0.6722689075630253,0.0
Florida,Brevard,2019,351,308,43,0,0,90,39,0.8774928774928775,0.0
Florida,Broward,2019,363,213,150,0,0,90,47,0.5867768595041323,0.0
Florida,Citrus,2019,357,257,100,0,0,82,40,0.7198879551820728,0.0
Florida,Collier,2019,362,291,71,0,0,90,40,0.8038674033149171,0.0
Florida,Columbia,2019,363,229,134,0,0,90,46,0.6308539944903582,0.0
Florida,Duval,2019,361,164,196,1,0,114,51,0.45429362880886426,0.002770083102493075
Florida,Escambia,2019,365,248,116,1,0,101,44,0.6794520547945205,0.0027397260273972603
Florida,Flagler,2019,270,265,5,0,0,74,34,0.9814814814814815,0.0
Florida,Hamilton,2019,316,214,102,0,0,81,44,0.6772151898734177,0.0
Florida,Highlands,2019,233,224,9,0,0,84,36,0.9613733905579399,0.0
Florida,Hillsborough,2019,365,202,158,5,0,126,49,0.5534246575342465,0.0136986301369863
Florida,Holmes,2019,362,207,155,0,0,84,47,0.5718232044198895,0.0
Florida,Indian River,2019,335,324,11,0,0,90,36,0.9671641791044776,0.0
Florida,Lake,2019,330,301,28,1,0,101,35,0.9121212121212121,0.0030303030303030303
Florida,Lee,2019,365,289,75,1,0,108,40,0.7917808219178082,0.0027397260273972603
Florida,Leon,2019,360,215,144,1,0,119,46,0.5972222222222222,0.002777777777777778
Florida,Liberty,2019,351,339,12,0,0,74,33,0.9658119658119658,0.0
Florida,Manatee,2019,365,333,30,2,0,108,36,0.9123287671232877,0.005479452054794521
Florida,Marion,2019,365,244,121,0,0,88,44,0.6684931506849315,0.0
Florida,Martin,2019,352,288,64,0,0,85,41,0.8181818181818182,0.0
Florida,Miami-Dade,2019,363,245,116,2,0,146,44,0.6749311294765841,0.005509641873278237
Florida,Nassau,2019,270,203,67,0,0,74,41,0.7518518518518519,0.0
Florida,Okaloosa,2019,363,335,28,0,0,84,36,0.9228650137741047,0.0
Florida,Orange,2019,360,293,67,0,0,93,39,0.8138888888888889,0.0
Florida,Osceola,2019,364,338,22,4,0,122,34,0.9285714285714286,0.01098901098901099
Florida,Palm Beach,2019,357,273,84,0,0,94,40,0.7647058823529411,0.0
Florida,Pasco,2019,365,336,29,0,0,97,36,0.9205479452054794,0.0
Florida,Pinellas,2019,365,223,142,0,0,100,47,0.6109589041095891,0.0
Florida,Polk,2019,365,268,97,0,0,100,42,0.7342465753424657,0.0
Florida,Putnam,2019,351,346,5,0,0,54,17,0.9857549857549858,0.0
Florida,Santa Rosa,2019,364,229,135,0,0,93,44,0.6291208791208791,0.0
Florida,Sarasota,2019,365,268,97,0,0,100,43,0.7342465753424657,0.0
Florida,Seminole,2019,365,296,68,1,0,110,39,0.810958904109589,0.0027397260273972603
Florida,St. Lucie,2019,352,342,10,0,0,77,34,0.9715909090909091,0.0
Florida,Volusia,2019,350,274,76,0,0,80,41,0.7828571428571428,0.0
Florida,Wakulla,2019,361,275,86,0,0,84,39,0.7617728531855956,0.0
Georgia,Bibb,2019,362,216,143,3,0,137,46,0.5966850828729282,0.008287292817679558
Georgia,Charlton,2019,103,97,6,0,0,65,26,0.941747572815534,0.0
Georgia,Chatham,2019,335,204,131,0,0,87,46,0.608955223880597,0.0
Georgia,Chattooga,2019,244,231,13,0,0,71,40,0.9467213114754098,0.0
Georgia,Clarke,2019,365,171,194,0,0,87,52,0.4684931506849315,0.0
Georgia,Clayton,2019,119,66,53,0,0,73,48,0.5546218487394958,0.0
Georgia,Cobb,2019,282,191,90,1,0,119,44,0.6773049645390071,0.0035460992907801418
Georgia,Coffee,2019,121,94,27,0,0,70,34,0.7768595041322314,0.0
Georgia,Columbia,2019,245,229,16,0,0,74,39,0.9346938775510204,0.0
Georgia,Dawson,2019,244,225,18,1,0,126,37,0.9221311475409836,0.004098360655737705
Georgia,Dekalb,2019,365,173,188,3,1,159,52,0.473972602739726,0.010958904109589041
Georgia,Dougherty,2019,356,163,191,2,0,107,52,0.45786516853932585,0.0056179775280898875
Georgia,Douglas,2019,245,212,28,5,0,126,40,0.8653061224489796,0.02040816326530612
Georgia,Floyd,2019,363,140,223,0,0,90,54,0.3856749311294766,0.0
Georgia,Fulton,2019,365,122,236,6,1,172,55,0.33424657534246577,0.019178082191780823
Georgia,Glynn,2019,279,235,44,0,0,80,37,0.8422939068100358,0.0
Georgia,Gwinnett,2019,355,154,199,2,0,112,52,0.43380281690140843,0.005633802816901409
Georgia,Hall,2019,340,181,159,0,0,90,49,0.5323529411764706,0.0
Georgia,Henry,2019,363,234,122,7,0,150,43,0.6446280991735537,0.01928374655647383
Georgia,Houston,2019,354,173,179,1,1,153,51,0.4887005649717514,0.005649717514124294
Georgia,Lowndes,2019,310,177,133,0,0,71,47,0.5709677419354838,0.0
Georgia,Murray,2019,269,225,44,0,0,93,42,0.8364312267657993,0.0
Georgia,Muscogee,2019,364,209,155,0,0,90,47,0.5741758241758241,0.0
Georgia,Pike,2019,353,307,43,3,0,147,37,0.8696883852691218,0.0084985835694051
Georgia,Richmond,2019,364,159,203,2,0,101,52,0.4368131868131868,0.005494505494505495
Georgia,Rockdale,2019,241,186,50,5,0,129,43,0.7717842323651453,0.02074688796680498
Georgia,Sumter,2019,238,211,27,0,0,97,39,0.8865546218487395,0.0
Georgia,Walker,2019,356,185,171,0,0,84,49,0.5196629213483146,0.0
Georgia,Washington,2019,211,138,72,1,0,116,39,0.6540284360189573,0.004739336492890996
Hawaii,Hawaii,2019,365,357,8,0,0,81,21,0.9780821917808219,0.0
Hawaii,Honolulu,2019,365,360,5,0,0,62,28,0.9863013698630136,0.0
Hawaii,Kauai,2019,363,361,2,0,0,70,16,0.9944903581267218,0.0
Hawaii,Maui,2019,362,339,19,3,1,171,20,0.93646408839779,0.011049723756906077
Idaho,Ada,2019,365,266,99,0,0,100,41,0.7287671232876712,0.0
Idaho,Bannock,2019,365,330,35,0,0,64,24,0.9041095890410958,0.0
Idaho,Benewah,2019,364,188,165,9,2,155,49,0.5164835164835165,0.03021978021978022
Idaho,Blaine,2019,314,307,7,0,0,57,20,0.9777070063694268,0.0
Idaho,Boise,2019,365,223,139,2,1,170,44,0.6109589041095891,0.00821917808219178
Idaho,Bonner,2019,365,291,73,1,0,115,27,0.7972602739726027,0.0027397260273972603
Idaho,Bonneville,2019,357,287,70,0,0,67,38,0.803921568627451,0.0
Idaho,Butte,2019,361,347,14,0,0,71,40,0.961218836565097,0.0
Idaho,Canyon,2019,365,285,80,0,0,95,32,0.7808219178082192,0.0
Idaho,Custer,2019,96,95,1,0,0,51,8,0.9895833333333334,0.0
Idaho,Franklin,2019,364,315,46,3,0,112,23,0.8653846153846154,0.008241758241758242
Idaho,Idaho,2019,365,236,129,0,0,89,44,0.6465753424657534,0.0
Idaho,Jerome,2019,353,345,8,0,0,55,20,0.9773371104815864,0.0
Idaho,Kootenai,2019,355,281,74,0,0,88,31,0.7915492957746478,0.0
Idaho,Latah,2019,350,343,7,0,0,55,14,0.98,0.0
Idaho,Lemhi,2019,360,237,119,4,0,133,31,0.6583333333333333,0.011111111111111112
Idaho,Nez Perce,2019,360,272,88,0,0,90,32,0.7555555555555555,0.0
Idaho,Shoshone,2019,365,225,137,3,0,117,38,0.6164383561643836,0.00821917808219178
Idaho,Twin Falls,2019,365,344,21,0,0,74,26,0.9424657534246575,0.0
Idaho,Valley,2019,357,261,96,0,0,92,29,0.7310924369747899,0.0
Illinois,Adams,2019,241,208,33,0,0,93,41,0.8630705394190872,0.0
Illinois,Champaign,2019,365,225,140,0,0,100,45,0.6164383561643836,0.0
Illinois,Clark,2019,327,314,13,0,0,74,34,0.9602446483180428,0.0
Illinois,Cook,2019,365,80,276,9,0,133,58,0.2191780821917808,0.024657534246575342
Illinois,Dupage,2019,352,196,153,2,1,174,48,0.5568181818181818,0.008522727272727272
Illinois,Effingham,2019,245,224,21,0,0,84,40,0.9142857142857143,0.0
Illinois,Hamilton,2019,344,204,139,1,0,105,47,0.5930232558139535,0.0029069767441860465
Illinois,Jersey,2019,347,221,124,2,0,119,46,0.6368876080691642,0.005763688760806916
Illinois,Jo Daviess,2019,363,351,12,0,0,74,34,0.9669421487603306,0.0
Illinois,Kane,2019,284,210,70,4,0,112,42,0.7394366197183099,0.014084507042253521
Illinois,Lake,2019,245,210,33,2,0,115,40,0.8571428571428571,0.00816326530612245
Illinois,Macon,2019,364,176,188,0,0,93,51,0.4835164835164835,0.0
Illinois,Macoupin,2019,357,340,17,0,0,87,33,0.9523809523809523,0.0
Illinois,Madison,2019,363,140,220,1,2,156,55,0.3856749311294766,0.008264462809917356
Illinois,Mchenry,2019,340,161,177,2,0,126,52,0.47352941176470587,0.0058823529411764705
Illinois,Mclean,2019,364,187,177,0,0,100,49,0.5137362637362637,0.0
Illinois,Peoria,2019,364,236,126,2,0,101,44,0.6483516483516484,0.005494505494505495
Illinois,Randolph,2019,324,234,90,0,0,97,43,0.7222222222222222,0.0
Illinois,Rock Island,2019,361,221,138,2,0,115,45,0.6121883656509696,0.00554016620498615
Illinois,Saint Clair,2019,365,217,147,1,0,108,47,0.5945205479452055,0.0027397260273972603
Illinois,Sangamon,2019,360,222,138,0,0,87,45,0.6166666666666667,0.0
Illinois,Will,2019,365,179,186,0,0,84,51,0.4904109589041096,0.0
Illinois,Winnebago,2019,341,182,158,1,0,102,49,0.533724340175953,0.002932551319648094
Indiana,Allen,2019,365,200,164,1,0,101,49,0.547945205479452,0.0027397260273972603
Indiana,Bartholomew,2019,364,256,108,0,0,77,44,0.7032967032967034,0.0
Indiana,Boone,2019,351,320,31,0,0,90,35,0.9116809116809117,0.0
Indiana,Brown,2019,365,349,16,0,0,74,35,0.9561643835616438,0.0
Indiana,Carroll,2019,358,333,25,0,0,84,35,0.9301675977653632,0.0
Indiana,Clark,2019,365,225,139,1,0,101,45,0.6164383561643836,0.0027397260273972603
Indiana,Delaware,2019,352,299,53,0,0,71,36,0.8494318181818182,0.0
Indiana,Dubois,2019,120,76,44,0,0,73,43,0.6333333333333333,0.0
Indiana,Elkhart,2019,365,251,114,0,0,83,41,0.6876712328767123,0.0
Indiana,Floyd,2019,361,336,25,0,0,87,35,0.9307479224376731,0.0
Indiana,Greene,2019,355,291,64,0,0,87,40,0.819718309859155,0.0
Indiana,Hamilton,2019,365,214,149,2,0,119,47,0.5863013698630137,0.005479452054794521
Indiana,Hendricks,2019,361,348,13,0,0,93,34,0.96398891966759,0.0
Indiana,Henry,2019,119,81,38,0,0,67,37,0.680672268907563,0.0
Indiana,Howard,2019,361,236,124,1,0,108,44,0.6537396121883656,0.002770083102493075
Indiana,Huntington,2019,355,345,10,0,0,84,31,0.971830985915493,0.0
Indiana,Jackson,2019,360,340,20,0,0,80,35,0.9444444444444444,0.0
Indiana,Knox,2019,359,328,31,0,0,87,36,0.9136490250696379,0.0
Indiana,Laporte,2019,364,296,64,4,0,126,37,0.8131868131868132,0.01098901098901099
Indiana,Lake,2019,365,151,213,1,0,101,52,0.4136986301369863,0.0027397260273972603
Indiana,Madison,2019,365,216,148,1,0,101,47,0.5917808219178082,0.0027397260273972603
Indiana,Marion,2019,365,78,283,4,0,112,58,0.2136986301369863,0.010958904109589041
Indiana,Monroe,2019,346,220,126,0,0,72,43,0.6358381502890174,0.0
Indiana,Morgan,2019,364,344,20,0,0,87,35,0.945054945054945,0.0
Indiana,Perry,2019,358,322,36,0,0,80,37,0.8994413407821229,0.0
Indiana,Porter,2019,365,236,125,4,0,115,44,0.6465753424657534,0.010958904109589041
Indiana,Posey,2019,364,341,23,0,0,80,35,0.9368131868131868,0.0
Indiana,Shelby,2019,365,338,27,0,0,84,36,0.9260273972602739,0.0
Indiana,Spencer,2019,117,81,36,0,0,76,41,0.6923076923076923,0.0
Indiana,St. Joseph,2019,365,217,148,0,0,100,46,0.5945205479452055,0.0
Indiana,Sullivan,2019,116,73,43,0,0,81,41,0.6293103448275862,0.0
Indiana,Tippecanoe,2019,351,210,141,0,0,78,43,0.5982905982905983,0.0
Indiana,Vanderburgh,2019,365,229,136,0,0,90,46,0.6273972602739726,0.0
Indiana,Vigo,2019,365,161,203,1,0,102,52,0.4410958904109589,0.0027397260273972603
Indiana,Wabash,2019,351,319,32,0,0,97,37,0.9088319088319088,0.0
Indiana,Warrick,2019,365,337,28,0,0,93,36,0.9232876712328767,0.0
Indiana,Whitley,2019,352,213,139,0,0,91,43,0.6051136363636364,0.0
Iowa,Black Hawk,2019,363,238,125,0,0,85,41,0.6556473829201102,0.0
Iowa,Bremer,2019,243,228,15,0,0,90,37,0.9382716049382716,0.0
Iowa,Cerro Gordo,2019,118,118,0,0,0,38,15,1.0,0.0
Iowa,Clinton,2019,364,192,172,0,0,91,49,0.5274725274725275,0.0
Iowa,Harrison,2019,241,222,19,0,0,97,38,0.921161825726141,0.0
Iowa,Johnson,2019,364,210,154,0,0,92,46,0.5769230769230769,0.0
Iowa,Lee,2019,120,80,40,0,0,73,39,0.6666666666666666,0.0
Iowa,Linn,2019,365,223,142,0,0,86,43,0.6109589041095891,0.0
Iowa,Montgomery,2019,364,267,97,0,0,77,41,0.7335164835164835,0.0
Iowa,Muscatine,2019,365,238,127,0,0,93,42,0.6520547945205479,0.0
Iowa,Palo Alto,2019,364,246,118,0,0,93,44,0.6758241758241759,0.0
Iowa,Polk,2019,365,251,114,0,0,100,42,0.6876712328767123,0.0
Iowa,Pottawattamie,2019,130,93,37,0,0,73,38,0.7153846153846154,0.0
Iowa,Scott,2019,365,168,195,2,0,112,52,0.4602739726027397,0.005479452054794521
Iowa,Van Buren,2019,361,266,95,0,0,97,42,0.7368421052631579,0.0
Iowa,Woodbury,2019,118,91,27,0,0,83,38,0.7711864406779662,0.0
Kansas,Chase,2019,118,105,12,1,0,113,27,0.8898305084745762,0.00847457627118644
Kansas,Ford,2019,304,301,3,0,0,54,15,0.9901315789473685,0.0
Kansas,Johnson,2019,362,308,54,0,0,77,38,0.850828729281768,0.0
Kansas,Leavenworth,2019,362,347,15,0,0,97,33,0.9585635359116023,0.0
Kansas,Neosho,2019,365,219,145,1,0,119,45,0.6,0.0027397260273972603
Kansas,Sedgwick,2019,365,282,83,0,0,97,41,0.7726027397260274,0.0
Kansas,Shawnee,2019,365,216,148,0,1,161,45,0.5917808219178082,0.0027397260273972603
Kansas,Sherman,2019,358,354,4,0,0,58,12,0.9888268156424581,0.0
Kansas,Sumner,2019,365,287,78,0,0,97,41,0.7863013698630137,0.0
Kansas,Trego,2019,364,310,54,0,0,99,37,0.8516483516483516,0.0
Kansas,Wyandotte,2019,365,239,125,1,0,137,43,0.6547945205479452,0.0027397260273972603
Kentucky,Bell,2019,263,238,25,0,0,77,40,0.9049429657794676,0.0
Kentucky,Boone,2019,239,222,17,0,0,80,39,0.9288702928870293,0.0
