county_fips,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
01027,Alabama,Clay,Ashland,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.835238,3.766859,28.8,15.9,14.2,14.1,105,85,N
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.174312,4.076023,30.6,22.0,16.6,15.1,109,89,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039058,0.008935,0.06,0.058,0.057,0.057,8721,99,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039058,0.008935,0.06,0.058,0.057,0.057,8721,99,Y
01049,Alabama,DeKalb,Crossville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038955,0.009048,0.06,0.058,0.057,0.057,6184,100,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032938,0.008865,0.051,0.05,0.049,0.048,4701,79,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032938,0.008865,0.051,0.05,0.049,0.048,4701,79,Y
01051,Alabama,Elmore,Wetumpka,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032724,0.008971,0.051,0.05,0.049,0.048,3331,78,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Gadsden,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.955752,4.548075,31.6,23.1,22.7,21.0,113,93,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036008,0.009224,0.057,0.056,0.055,0.053,5685,96,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036008,0.009224,0.057,0.056,0.055,0.053,5685,96,Y
01055,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035928,0.009242,0.057,0.056,0.055,0.053,4026,96,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037601,0.010594,0.068,0.066,0.064,0.062,8426,95,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037601,0.010594,0.068,0.066,0.064,0.062,8426,95,Y
01073,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037343,0.010633,0.068,0.066,0.064,0.062,6002,96,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),10.016438,5.361307,38.9,20.3,19.7,18.5,73,60,N
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039747,0.010593,0.069,0.064,0.062,0.062,5859,100,Y
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039747,0.010593,0.069,0.064,0.062,0.062,5859,100,Y
01073,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039533,0.010716,0.069,0.064,0.062,0.062,4158,100,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040418,0.010676,0.069,0.064,0.063,0.061,5709,95,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040418,0.010676,0.069,0.064,0.063,0.061,5709,95,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040121,0.010802,0.069,0.064,0.063,0.061,4091,98,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.201639,4.448876,35.2,14.4,13.8,13.3,61,100,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039568,0.010073,0.064,0.063,0.062,0.059,4653,78,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039568,0.010073,0.064,0.063,0.062,0.059,4653,78,Y
01073,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039497,0.01023,0.064,0.063,0.062,0.059,3327,80,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.257377,4.494347,33.7,15.4,14.9,13.5,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.291803,4.520483,34.0,15.0,14.6,13.7,61,100,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.058678,4.455309,34.4,25.4,19.4,17.5,121,99,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.976271,4.527972,35.0,14.3,13.4,13.1,59,97,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.898837,5.119777,37.9,25.4,20.4,19.6,86,95,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039674,0.009572,0.059,0.058,0.058,0.057,5788,98,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039674,0.009572,0.059,0.058,0.058,0.057,5788,98,Y
01073,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039691,0.00965,0.059,0.058,0.058,0.057,4133,99,Y
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040071,0.01072,0.072,0.066,0.064,0.062,5545,92,Y
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040071,0.01072,0.072,0.066,0.064,0.062,5545,92,Y
01073,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039695,0.01078,0.072,0.066,0.064,0.062,3976,95,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039967,0.009584,0.058,0.058,0.057,0.057,5840,99,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039967,0.009584,0.058,0.058,0.057,0.057,5840,99,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039687,0.009863,0.058,0.058,0.057,0.057,4141,99,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.138261,3.819378,27.2,19.7,17.1,16.2,115,94,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),6.966667,3.900703,27.3,17.1,13.0,12.5,63,98,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037168,0.008787,0.055,0.054,0.054,0.054,5864,100,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037168,0.008787,0.055,0.054,0.054,0.054,5864,100,Y
01089,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036857,0.009121,0.055,0.054,0.054,0.054,4161,100,Y
01097,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03444,0.010734,0.058,0.057,0.057,0.054,5124,85,Y
01097,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03444,0.010734,0.058,0.057,0.057,0.054,5124,85,Y
01097,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.034436,0.01067,0.058,0.057,0.057,0.054,3642,86,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.013636,3.135487,20.1,17.5,16.3,14.8,110,90,Y
01097,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031761,0.009899,0.057,0.054,0.052,0.052,3994,67,N
01097,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031761,0.009899,0.057,0.054,0.052,0.052,3994,67,N
01097,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.031491,0.009845,0.057,0.052,0.052,0.05,2836,67,N
01101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035595,0.009806,0.057,0.054,0.053,0.053,5624,95,Y
01101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035595,0.009806,0.057,0.054,0.053,0.053,5624,95,Y
01101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035502,0.009845,0.057,0.054,0.053,0.053,3975,94,Y
01101,Alabama,Montgomery,Montgomery,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.722727,3.886879,30.1,23.9,13.9,13.8,110,90,Y
