County Code,State Name,County Name,City Name,Parameter Name,Sample Duration,Units of Measure,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,2nd Max Value,3rd Max Value,4th Max Value,Observation Count,Observation Percent,Completeness Indicator
55,Alabama,Etowah,Southside,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03784,0.010535,0.06,0.059,0.059,0.058,4150,99,Y
73,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037409,0.012283,0.073,0.068,0.066,0.063,8539,96,Y
73,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037409,0.012283,0.073,0.068,0.066,0.063,8539,96,Y
73,Alabama,Jefferson,Birmingham,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037247,0.012307,0.073,0.068,0.066,0.063,6061,96,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.710714,4.758498,23.4,23.4,19.1,18.9,112,91,Y
73,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039781,0.011471,0.064,0.062,0.062,0.062,5812,99,Y
73,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039781,0.011471,0.064,0.062,0.062,0.062,5812,99,Y
73,Alabama,Jefferson,Fairfield,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039576,0.011671,0.064,0.062,0.062,0.062,4139,99,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036548,0.011458,0.065,0.064,0.063,0.063,5581,94,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036548,0.011458,0.065,0.064,0.063,0.063,5581,94,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036623,0.011604,0.065,0.064,0.063,0.063,3979,94,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.177966,3.662111,22.6,20.2,15.6,13.2,59,97,Y
73,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041463,0.011898,0.065,0.065,0.064,0.064,5276,88,Y
73,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041463,0.011898,0.065,0.065,0.064,0.064,5276,88,Y
73,Alabama,Jefferson,Leeds,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.041288,0.011897,0.065,0.065,0.064,0.064,3766,91,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.991525,3.037143,16.1,15.8,14.5,13.8,59,97,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Leeds,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.868966,3.078175,16.2,15.4,15.2,13.6,58,95,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.745833,3.991649,26.4,19.0,18.1,16.6,120,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),8.555932,3.428042,18.1,15.8,15.1,15.0,59,97,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,Birmingham,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),9.546491,4.277543,21.1,20.1,19.1,18.9,114,92,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040348,0.010372,0.067,0.062,0.062,0.061,5850,100,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040348,0.010372,0.067,0.062,0.062,0.061,5850,100,Y
73,Alabama,Jefferson,,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040172,0.010549,0.067,0.062,0.062,0.061,4156,100,Y
73,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03676,0.010898,0.062,0.061,0.059,0.057,5829,99,Y
73,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03676,0.010898,0.062,0.061,0.059,0.057,5829,99,Y
73,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036719,0.010964,0.062,0.061,0.059,0.057,4136,99,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040889,0.010394,0.072,0.071,0.064,0.061,5250,88,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040889,0.010394,0.072,0.071,0.064,0.061,5250,88,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040804,0.01046,0.072,0.071,0.064,0.061,3730,89,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.461157,3.995735,28.7,22.1,16.6,16.5,121,99,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.205085,3.917046,29.1,13.3,12.7,11.9,59,95,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039747,0.010177,0.062,0.062,0.061,0.061,5783,98,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.039747,0.010177,0.062,0.062,0.061,0.061,5783,98,Y
89,Alabama,Madison,Huntsville,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.03965,0.01027,0.062,0.062,0.061,0.061,4101,98,Y
97,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036541,0.01014,0.06,0.057,0.057,0.057,5807,99,Y
97,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036541,0.01014,0.06,0.057,0.057,0.057,5807,99,Y
97,Alabama,Mobile,Chickasaw,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036481,0.010181,0.06,0.057,0.057,0.057,4120,98,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Chickasaw,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.693043,3.062699,16.0,16.0,15.5,15.2,115,94,Y
97,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036802,0.009815,0.056,0.056,0.055,0.054,5824,99,Y
97,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036802,0.009815,0.056,0.056,0.055,0.054,5824,99,Y
97,Alabama,Mobile,Theodore,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036667,0.009835,0.056,0.055,0.054,0.054,4126,98,Y
101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038144,0.010539,0.068,0.067,0.061,0.061,5599,93,Y
101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038144,0.010539,0.068,0.067,0.061,0.061,5599,93,Y
101,Alabama,Montgomery,Montgomery,Ozone,8-HR RUN AVG BEGIN HOUR,Parts per million,0.038308,0.010487,0.068,0.067,0.061,0.061,3964,93,Y
101,Alabama,Montgomery,Montgomery,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.829358,3.50717,20.5,17.5,16.1,14.8,109,89,Y
101,Alabama,Montgomery,Montgomery,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.829358,3.50717,20.5,17.5,16.1,14.8,109,89,Y
101,Alabama,Montgomery,Montgomery,PM2.5 - Local Conditions,24 HOUR,Micrograms/cubic meter (LC),7.829358,3.50717,20.5,17.5,16.1,14.8,109,89,Y
